Node,Mutants,Unique Tests,Tests
Xac9,{'80123'},"{37605, 27110, 9639}","{2083, 37605, 27110, 16358, 9639, 7079, 28634, 252}"
Xacb,{'60649'},"{27265, 21779, 180, 14439, 14233, 18478}","{27265, 21779, 180, 14439, 14233, 18478}"
Xacf,{'41044'},{18478},"{11472, 292, 42357, 18478, 12041, 9272, 3694}"
Xad0,{'75918'},"{6849, 27911, 12041, 6634, 31887, 1455, 3902, 13108, 948, 8087, 4249, 27674, 27195, 27356, 27710}","{6849, 27911, 12041, 6634, 31887, 1455, 3902, 13108, 948, 8087, 4249, 27674, 27195, 27356, 27710}"
Xad3,"{'39453', '73495'}","{28810, 25931}","{22912, 226, 15076, 23014, 27911, 28810, 36523, 25931, 43953, 18065, 16018, 43894, 15223, 27710}"
Xad6,{'68553'},"{17920, 17928, 13257, 139, 42357, 25463, 1340}","{17920, 24038, 17928, 13257, 139, 25463, 42357, 12343, 1340}"
Xad8,{'68527'},"{17248, 14400, 206, 11470}","{17248, 14400, 206, 11470}"
Xad9,{'65697'},"{14209, 14595, 23014, 7565, 14287, 14001, 16498, 8447}","{14209, 14595, 23014, 7565, 14287, 14001, 16498, 8447}"
Xadb,{'17694'},"{7072, 5069, 19440, 15825, 31408, 26837, 17497, 29339}","{17497, 7072, 11651, 28810, 5069, 39054, 19440, 15825, 31408, 274, 13076, 26837, 13369, 29339, 7198}"
Xadc,"{'27467', '54011'}","{33512, 25931}","{5857, 6, 33512, 44362, 25931, 5069, 12374, 7030, 41881, 28634}"
Xade,{'73530'},{27195},"{11764, 11179, 16358, 13108, 11992, 27195, 3867}"
Xae1,{'11866'},{18296},{18296}
Xae2,{'32562'},"{18305, 11235, 13463, 34014, 9550}","{18305, 11235, 13463, 34014, 9550}"
Xae3,"{'54127', '21254', '54131'}","{1279, 9053, 23335}","{9441, 10851, 23335, 40, 8427, 9053, 1279}"
Xae4,{'48887'},"{36354, 20932, 11014, 21112, 108}","{36354, 20932, 11014, 21112, 108}"
Xae5,"{'81692', '81690'}","{9193, 12106, 1390, 37006, 42482, 926, 8436, 7550}","{9193, 12106, 1390, 37006, 42482, 926, 8436, 7550}"
Xae8,{'37078'},"{19653, 9639, 33512, 17479, 9004, 26605, 8530, 43894, 7897, 28634}","{19653, 9639, 33512, 17479, 9004, 26605, 8530, 43894, 7897, 28634}"
Xae9,"{'44491', '44486'}","{18400, 17339, 16420}","{18400, 20682, 17339, 16420}"
Xaea,{'22310'},"{36523, 13268, 26837, 25463}","{17234, 13268, 26837, 13062, 25463, 36523, 252}"
Xaeb,{'21262'},"{9053, 5069, 15110, 1279}","{9441, 10851, 15110, 23335, 40, 5069, 8252, 9053, 1279}"
Xaed,{'49892'},"{27265, 11748, 30535, 33962, 40049, 21779, 27356}","{27265, 26274, 11748, 11173, 292, 30535, 14439, 33962, 18478, 40049, 21779, 26837, 27356, 13085, 926}"
Xaee,{'3116'},{36180},"{18113, 39651, 36180, 20215, 14173}"
Xaef,{'59830'},"{17497, 14074, 2930, 23271, 23065, 14410, 27710}","{17497, 14074, 2930, 23271, 23065, 14410, 27710}"
Xaf0,{'25553'},"{4720, 2, 2660, 15110, 13369}","{4720, 2, 2660, 15110, 13369}"
Xaf2,{'24331'},"{19040, 36354, 37605, 27917, 26324, 21112, 17497, 15679}","{19040, 36354, 15076, 37605, 24038, 41, 27917, 26324, 21112, 17497, 15679}"
Xaf3,{'76147'},"{29514, 29653}","{29514, 29653}"
Xaf7,{'49443'},{16358},"{5579, 31887, 15825, 18065, 17234, 8787, 26837, 12374, 4249, 28634, 2719, 17248, 16358, 2988, 26605, 19440, 948, 24377}"
Xafa,{'40101'},"{6433, 2836, 8300, 18478, 4911}","{6433, 2836, 8300, 18478, 4911}"
Xafb,"{'32487', '32488'}","{19040, 15334, 15929, 15771, 14956}","{19040, 15334, 15929, 15771, 14956}"
Xafd,{'5922'},"{14400, 28513, 23068}","{14400, 12041, 44362, 38029, 41037, 271, 15825, 17234, 26324, 16468, 26837, 34199, 17497, 36826, 29339, 23068, 11099, 27356, 17248, 28513, 34212, 39012, 15076, 43689, 41, 16618, 34734, 31408, 27710}"
Xafe,{'14092'},"{12694, 333, 9565, 26630}","{12694, 333, 9565, 26630}"
Xaff,"{'26640', '26641'}","{15042, 13299, 260, 26630, 19351}","{15042, 13299, 260, 26630, 19351}"
Xb00,"{'1226', '1230'}","{5857, 26605, 15825, 17234, 6931, 26837, 1247}","{5857, 26605, 15825, 17234, 6931, 26837, 12374, 1247}"
Xb01,{'62516'},{31075},{31075}
Xb02,"{'65246', '32457', '37513', '19733', '2242', '24418', '18799', '37516'}","{4228, 27911, 17928, 28810, 11, 38029, 27917, 31887, 39054, 18833, 21009, 15633, 13076, 18065, 16018, 24014, 26837, 17497, 36826, 29339, 34524, 19807, 39012, 23014, 36523, 31408, 43953, 43894, 13369, 27710, 15679}","{4228, 27911, 17928, 28810, 11, 38029, 27917, 31887, 39054, 18833, 21009, 15633, 13076, 18065, 16018, 24014, 26837, 17497, 36826, 29339, 34524, 19807, 39012, 23014, 36523, 31408, 43953, 43894, 13369, 27710, 15679}"
Xb03,{'34563'},"{27110, 16358, 26605, 18065, 17234, 26493}","{836, 12041, 18833, 18065, 15825, 17234, 26837, 12374, 2774, 7962, 29339, 17248, 2593, 27110, 16358, 24038, 230, 26605, 26479, 31408, 26493}"
Xb04,{'9059'},{39190},"{323, 27911, 19657, 27917, 24014, 21009, 15633, 41791, 39190, 17497, 2719, 19807, 2531, 24038, 6376, 15023, 5490, 20211, 13108, 948, 24377, 27710, 15679}"
Xb05,{'64173'},{16018},"{23014, 14215, 14376, 16843, 15472, 14448, 16018, 15157, 14775, 19930, 14463}"
Xb07,{'29316'},"{17248, 2988, 31887, 11472, 15825, 18065, 26837, 14104, 11833, 15066, 2719}","{17248, 2988, 31887, 11472, 15825, 18065, 26837, 14104, 11833, 15066, 2719}"
Xb08,{'62514'},"{29016, 280, 28592, 30384}","{29016, 280, 28592, 30384}"
Xb0a,{'48158'},"{16468, 37605}","{17248, 27356, 15076, 37605, 24038, 230, 12041, 41, 25931, 31408, 16468, 948, 26837, 34107, 29339}"
Xb0c,{'81627'},"{27911, 19657, 27917, 24014, 21009, 15633, 5394, 8787, 39190, 6998, 4249, 17497, 3294, 2719, 19807, 15679, 6376, 15023, 20211, 948, 24377, 27710, 41791}","{27911, 12041, 19657, 27917, 24014, 21009, 15633, 5394, 8787, 41791, 39190, 6998, 4249, 17497, 3294, 2719, 19807, 24038, 6376, 15023, 20211, 948, 24377, 27710, 15679}"
Xb0d,{'37611'},"{17497, 12302}","{17497, 274, 11651, 12302}"
Xb0e,{'63938'},{74},{74}
Xb0f,{'2795'},"{4736, 3365, 10186, 6732, 19440, 5106, 20823, 1531, 26493}","{4736, 3365, 10186, 6732, 19440, 5106, 20823, 1531, 26493}"
Xb12,{'62522'},"{29016, 37605, 39463, 280, 38589, 30189, 31614}","{29016, 37605, 39463, 280, 38589, 30189, 31614}"
Xb13,{'57967'},"{36347, 35755, 35781, 31943}","{36347, 35755, 35781, 31943}"
Xb14,{'55156'},{14941},{14941}
Xb16,{'29878'},{15076},"{226, 15076, 37605, 17928, 12041, 28810, 39054, 31408, 13076, 42357, 26837, 25463, 13369, 29339}"
Xb17,"{'48892', '54076', '48886', '54075'}","{36354, 20932, 16917, 21112, 108}","{36354, 20932, 16917, 21112, 108}"
Xb19,"{'67301', '67300'}","{17920, 11096, 171, 25463}","{17920, 11096, 171, 25463}"
Xb1a,{'16411'},"{18624, 35953, 16017, 15334, 28871, 15710}","{18624, 35953, 16017, 15334, 28871, 15710}"
Xb1d,{'71279'},"{39880, 13406, 34119}","{39880, 13406, 34119}"
Xb1f,{'66317'},"{17248, 25931}","{17928, 12041, 28810, 11, 25931, 27917, 39054, 21009, 15825, 17234, 13076, 26837, 29339, 34524, 17248, 34212, 39012, 37605, 24038, 31408, 42357, 25463, 13369}"
Xb20,{'35814'},"{14400, 26274, 17151, 33775}","{14400, 26274, 11108, 12041, 35946, 11691, 33775, 17234, 42357, 26837, 12124, 3294, 17151}"
Xb21,{'72408'},{17151},"{14400, 24772, 12041, 25931, 4619, 27917, 21009, 17234, 26837, 12124, 3294, 11555, 11108, 11691, 42357, 12343, 17151}"
Xb22,"{'34000', '67792'}","{15548, 8430}","{17248, 15076, 41, 28810, 8430, 12302, 15825, 17497, 15548}"
Xb23,{'7494'},"{11520, 20924, 15494, 17583}","{11520, 15494, 12471, 20924, 17583}"
Xb24,{'63505'},"{233, 948, 7775}","{233, 948, 7775}"
Xb26,{'67399'},"{15071, 18229, 16479}","{15071, 18229, 16479}"
Xb27,{'6443'},{46624},"{46624, 27384, 22376}"
Xb28,{'56191'},"{17497, 4249, 23271, 6376, 19913, 2719, 20211, 948, 39190, 6998, 24377, 7163, 27710, 15679}","{17497, 4249, 24038, 23271, 6376, 19913, 2719, 20211, 948, 39190, 6998, 24377, 7163, 27710, 15679}"
Xb29,{'63001'},"{46624, 27917}","{46624, 26630, 15110, 40, 13257, 27917, 3152, 17234, 12343, 19351}"
Xb2a,"{'10692', '10698'}","{16832, 14995, 16188, 20999}","{16832, 14995, 16188, 20999}"
Xb30,{'77622'},{27356},"{14400, 12113, 26837, 17497, 27356, 13150, 14015}"
Xb31,{'1436'},{18507},"{17248, 24038, 230, 17928, 12041, 18507, 267, 20973, 24014, 31408, 21009, 26837, 25463, 29339}"
Xb32,{'32582'},"{32020, 6342, 1241, 27258, 9565}","{32020, 6342, 1241, 27258, 9565}"
Xb33,"{'2459', '12678'}","{12041, 27917, 24014, 21009, 17234, 13108, 26837, 3070, 17497, 27674, 3294, 27710, 41791}","{12041, 27917, 24014, 21009, 17234, 13108, 26837, 3070, 17497, 27674, 3294, 27710, 41791}"
Xb35,{'55014'},"{11440, 7571, 41037, 4534, 16618, 23068, 11981}","{11440, 7571, 41037, 4534, 16618, 23068, 11981}"
Xb36,{'47714'},"{37185, 4292, 2439, 29639, 29037, 40049, 8156, 222}","{37185, 4292, 2439, 29639, 29037, 40049, 8156, 222}"
Xb38,{'50308'},"{15042, 13299, 260, 36244, 25653}","{15042, 13299, 260, 36244, 25653}"
Xb3a,{'56189'},"{323, 24391, 19913, 8787, 39190, 17497, 4249, 3487, 2719, 2531, 23271, 6376, 20211, 948, 24377, 27710, 15679}","{323, 24391, 19913, 8787, 39190, 17497, 4249, 3487, 2719, 2531, 24038, 23271, 6376, 20211, 948, 24377, 27710, 15679}"
Xb3b,{'56187'},"{323, 24772, 27911, 19657, 27917, 21009, 8787, 39190, 4249, 17497, 5467, 3487, 2719, 2531, 15679, 6376, 15023, 948, 24377, 27710, 41791}","{323, 24772, 27911, 12041, 19657, 27917, 21009, 8787, 41791, 39190, 4249, 17497, 5467, 3487, 2719, 2531, 24038, 6376, 15023, 948, 24377, 27710, 15679}"
Xb3e,{'29534'},"{17248, 17928, 16843, 17234, 7028, 20823, 17497, 26493, 19807}","{17928, 12041, 11, 16843, 24014, 21009, 17234, 26837, 20823, 17497, 29339, 34524, 19807, 17248, 39012, 24038, 31408, 19440, 7028, 43894, 26493, 41791}"
Xb3f,{'56537'},{18673},"{20960, 1120, 455, 6762, 18507, 18478, 18673, 26837, 43894, 12343, 2653, 2527}"
Xb40,{'68525'},"{17248, 14400, 206, 11224}","{17248, 14400, 206, 11224}"
Xb44,{'25889'},"{17248, 27265, 16551, 15911, 17497}","{17248, 27265, 15911, 16551, 17497, 252}"
Xb45,{'16353'},{39190},"{6849, 27911, 12041, 31887, 26837, 39190, 27710, 4249, 27674, 2527, 20960, 6762, 6634, 13108, 948, 43894, 3902}"
Xb47,{'13350'},"{23033, 18242, 28172, 19063}","{23033, 18242, 28172, 19063}"
Xb48,{'68534'},{12780},"{12780, 21750, 18559}"
Xb4a,"{'55060', '55050'}","{274, 6342, 4184, 28810, 11979, 15548, 39054}","{274, 6342, 4184, 28810, 11979, 15548, 39054}"
Xb4b,"{'4384', '4386'}","{4249, 23271, 24391, 3659, 10546, 8787, 948, 26324, 6772, 24377}","{4249, 23271, 24391, 3659, 10546, 8787, 948, 26324, 6772, 24377}"
Xb4c,{'71558'},{18673},"{20960, 1431, 3808, 455, 6762, 18478, 18673, 26837, 43894, 12343, 4889, 1530}"
Xb4d,"{'67383', '32648', '3495', '31818'}","{21283, 35683, 22302}","{21283, 35683, 22302}"
Xb4f,{'21711'},"{6342, 4619, 11979, 21112, 184}","{6342, 4619, 11979, 21112, 184}"
Xb51,{'11585'},"{26274, 16613, 15911, 14349, 18478, 14125, 14224, 26837, 27674, 14395}","{26274, 16613, 15911, 14349, 18478, 14125, 14224, 26837, 27674, 14395}"
Xb52,{'24449'},{5587},"{31703, 21779, 5587, 14439, 14233, 215}"
Xb53,{'14687'},"{34107, 34212, 39012, 26837, 11, 34524}","{34107, 34212, 39012, 26837, 11, 34524}"
Xb54,{'4515'},{19617},{19617}
Xb56,{'56068'},{203},"{808, 203, 15548, 8430}"
Xb57,{'12700'},"{16314, 12831, 16039}","{16314, 12831, 16039}"
Xb58,{'25722'},"{19657, 34212, 27917, 39190}","{27911, 12041, 19657, 27917, 24014, 31887, 21009, 15633, 5394, 8787, 41791, 39190, 4249, 27674, 17497, 10461, 3294, 2719, 46624, 19807, 34212, 24038, 16872, 6376, 9259, 20211, 13108, 948, 24377, 27710, 15679}"
Xb59,{'59816'},"{24391, 23271, 19913, 20211, 39190, 23065}","{323, 24391, 19913, 6926, 39190, 4249, 23065, 17497, 3487, 2719, 2531, 24038, 23271, 6376, 20211, 948, 24377, 27710, 15679}"
Xb5a,{'22314'},"{31530, 30991}","{31530, 30991}"
Xb5b,{'22862'},"{46624, 27524, 15191, 875, 14206}","{46624, 27524, 15191, 875, 14206}"
Xb5c,{'30721'},"{15633, 25931, 32931}","{32931, 27110, 27911, 16358, 9639, 40, 25931, 26605, 15633, 26324, 948, 12374, 24377, 28634}"
Xb5d,{'73105'},"{26274, 25424, 23795, 26837, 27674}","{25424, 26274, 23795, 26837, 27674, 267, 20973}"
Xb5e,"{'48623', '55040', '49299', '48621', '50769'}","{6146, 15548, 5973, 858, 5292, 8430}","{6146, 15548, 5973, 858, 5292, 8430}"
Xb5f,{'14553'},{13108},"{7399, 11691, 11179, 11764, 13108, 26837, 12374, 11992, 215}"
Xb60,"{'56063', '7402'}","{808, 11945, 14147, 15548}","{808, 11945, 14147, 15548}"
Xb61,{'33691'},"{17504, 37605, 37070, 15374, 29631}","{17504, 37605, 15374, 252, 37070, 29631}"
Xb62,{'71053'},"{20961, 14601, 26470, 15151}","{20961, 14601, 26470, 15151}"
Xb63,{'77290'},"{3274, 39190}","{36354, 27911, 12041, 3274, 27917, 31887, 6225, 8787, 26324, 39190, 4249, 27674, 17497, 2719, 46624, 19040, 3365, 24038, 16872, 5106, 13108, 948, 21112, 24377, 7100, 27710, 15679}"
Xb64,{'51989'},"{34212, 39012, 12041, 11, 21009, 26837, 27674, 34524}","{34212, 39012, 12041, 11, 21009, 26837, 27674, 34524}"
Xb67,{'71193'},"{17712, 14337, 18818, 15151}","{17712, 14337, 18818, 18462, 15151}"
Xb68,{'35676'},"{13984, 18113, 4065, 20215, 15402, 20940, 15581}","{13984, 18113, 4065, 20215, 15402, 20940, 15581}"
Xb69,"{'41798', '41799', '41803', '41802'}","{4065, 14434, 15035, 20940}","{4065, 14434, 15035, 20940}"
Xb6a,{'59282'},{37605},"{10177, 37605, 6502, 6, 25931, 26605, 5069, 7030, 28634}"
Xb6b,"{'44484', '44490', '44485', '44489'}",{16993},"{16993, 217, 17339, 17928, 15561, 17419}"
Xb6c,{'24352'},"{33944, 20715, 27758}","{33944, 20715, 27758}"
Xb6e,{'63463'},"{15816, 15738}","{18192, 15738, 15816}"
Xb6f,"{'49511', '49509'}","{27265, 26274, 5153, 15911, 7163, 25513, 9518, 26837, 12411}","{27265, 26274, 5153, 15911, 7163, 25513, 9518, 26837, 12411}"
Xb71,{'8485'},"{16358, 13257, 39190, 30744, 27674}","{13257, 31887, 18065, 15825, 17234, 8787, 26837, 39190, 12374, 30744, 4249, 27674, 28634, 2719, 17248, 16358, 2988, 26605, 948, 24377}"
Xb72,{'71584'},"{12544, 14657, 1345, 7748, 18165}","{12544, 14657, 1345, 7748, 18165}"
Xb73,"{'15966', '29979', '33060', '39340', '1459'}","{3522, 186, 379, 15548, 8430}","{3522, 186, 379, 15548, 8430}"
Xb75,{'33157'},"{7072, 10860, 5069}","{7072, 26837, 25463, 56, 12041, 10860, 5069}"
Xb76,{'25853'},{14206},"{11520, 15633, 14206, 24038, 27911, 14104, 15191}"
Xb77,{'70360'},"{21009, 27917, 3294}","{46624, 27917, 21009, 13108, 13366, 12471, 27674, 3294}"
Xb7a,{'21477'},{25931},"{11108, 12041, 554, 25931, 11691, 27917, 9259, 4619, 21009, 17234, 26837, 12124, 3294}"
Xb7b,{'38187'},{23068},"{15076, 230, 2185, 41, 267, 9840, 26324, 16468, 17497, 34107, 23068}"
Xb7d,{'63464'},{17596},"{18192, 17596}"
Xb80,"{'59910', '59909'}","{9427, 1013, 186, 15548, 4749, 8430}","{9427, 1013, 186, 15548, 4749, 8430}"
Xb83,{'49895'},"{26274, 20677, 26837, 6535, 9211, 14204, 13085}","{26274, 20677, 26837, 6535, 9211, 14204, 13085}"
Xb85,"{'56058', '57143', '50545', '7404'}",{17248},"{17248, 3522, 2, 379, 15548, 8430}"
Xb87,{'69877'},{27768},"{27768, 28107, 28116}"
Xb88,{'57532'},"{46624, 19657, 34212, 15023}","{27911, 12041, 19657, 24014, 31887, 15633, 5394, 41791, 17497, 2719, 46624, 19807, 3809, 34212, 24038, 15023, 10225, 5490, 13108, 27710, 15679}"
Xb8a,{'32633'},"{26274, 15076, 14439, 31408, 26837, 27356}","{31408, 26274, 27356, 15076, 26837, 14439, 252}"
Xb8b,{'32438'},"{27911, 17928, 28810, 39054, 31887, 15825, 13076, 17497, 29339, 17248, 226, 15076, 31408, 43894, 25463, 13369, 3070, 15679}","{27911, 17928, 28810, 39054, 31887, 15825, 13076, 17497, 29339, 17248, 226, 15076, 31408, 43894, 25463, 13369, 3070, 15679}"
Xb8d,"{'23076', '43946', '43955', '73061', '73068', '43950', '43949', '34625', '49923', '34624', '43944', '34626', '43952', '34627'}","{21009, 24014}","{14529, 14595, 16548, 17928, 24014, 11374, 21009, 14001, 217}"
Xb8e,{'70275'},"{14816, 28513, 14807, 18600, 14206}","{14816, 28513, 14807, 18600, 14206}"
Xb90,"{'76275', '76274'}","{5712, 678, 23065, 5706, 21309, 6766, 12573}","{5712, 678, 23065, 5706, 21309, 6766, 12573}"
Xb91,{'46644'},{18507},"{10229, 15911, 16376, 27674, 18507, 15276, 1455}"
Xb92,{'55652'},"{27674, 20924, 16140, 17583}","{27674, 20924, 16140, 17583}"
Xb94,{'66305'},"{14884, 12831, 27634, 27384, 21017, 14015}","{14015, 27634, 14884, 27384, 21017, 35946, 12831}"
Xb95,{'50615'},"{37185, 1316, 16102, 28139, 22867, 20382, 39190, 21086}","{37185, 1316, 16102, 28139, 22867, 20382, 39190, 21086}"
Xb96,{'16105'},{43257},"{15970, 27110, 26605, 17583, 8723, 5588, 12565, 17014, 6931, 43257, 28634, 20924}"
Xb97,{'50347'},"{80, 31703, 21779, 14439, 14233}","{80, 31703, 21779, 14439, 14233}"
Xb98,{'3257'},"{16080, 27265, 15911, 14233, 215, 14748}","{16080, 27265, 15911, 14233, 215, 14748}"
Xb99,{'29680'},"{8656, 6561, 15042, 3016, 2024, 13402}","{8656, 6561, 15042, 3016, 2024, 13402}"
Xb9a,{'42609'},"{14577, 28634}","{14577, 28634}"
Xb9b,{'41002'},"{22800, 14033, 28634, 22858}","{22800, 14033, 28634, 22858}"
Xb9c,{'70358'},"{28513, 11235, 2660, 27917, 8565, 13366, 11830, 10779}","{28513, 11235, 2660, 27917, 13108, 8565, 13366, 12471, 11830, 10779}"
Xb9d,"{'51190', '51191'}","{46624, 28513, 4156, 5588, 244, 17014, 4249, 7100, 2141}","{46624, 28513, 4156, 5588, 244, 17014, 4249, 7100, 2141}"
Xba0,{'67302'},{15573},"{17920, 17755, 15573}"
Xba1,{'22850'},{23379},{23379}
Xba2,{'81691'},"{9193, 12106, 37006, 1390, 3694, 40049, 42482, 180, 42073, 7550}","{9193, 12106, 37006, 1390, 3694, 40049, 42482, 180, 42073, 7550}"
Xba3,{'60518'},"{5193, 27249, 16634, 12795}","{5193, 27249, 16634, 12795}"
Xba5,{'71194'},"{18818, 17718}","{17718, 18818, 18462}"
Xba6,{'7492'},"{19040, 19657, 3274, 34212}","{27911, 12041, 19657, 3274, 27917, 24014, 21009, 15633, 5394, 41791, 17497, 27674, 3294, 2719, 46624, 19807, 19040, 3809, 34212, 24038, 15023, 10225, 5490, 13108, 27710, 15679}"
Xba7,{'51284'},"{21779, 14439, 29367, 2717, 25}","{21779, 14439, 29367, 2717, 25}"
Xbaa,"{'52591', '56341'}","{24832, 14879, 20973, 113, 17235, 41400, 42425, 35928, 41791}","{24832, 14879, 20973, 113, 17235, 41400, 42425, 35928, 41791}"
Xbab,"{'2444', '2445', '2449'}",{24772},"{24772, 3012, 12041, 24014, 21009, 26837, 3070, 8087, 17497, 27674, 27710, 41791}"
Xbac,{'4431'},{24772},"{11555, 24772, 12041, 4619, 27917, 21009, 17234, 26837, 27674, 3294}"
Xbad,{'37659'},"{22912, 2178, 739, 23014, 15111, 16018, 10450, 14775, 4250}","{22912, 2178, 739, 23014, 15111, 16018, 10450, 14775, 4250}"
Xbb0,{'42620'},"{28634, 14819, 14036, 14666}","{28634, 14819, 14036, 14666}"
Xbb1,"{'27550', '27552', '27556', '27549', '27553', '27555', '27554', '27551'}","{8369, 9099, 27110}","{8369, 9099, 27110}"
Xbb2,{'80062'},"{46624, 23271, 15633, 20211, 27356}","{46624, 4249, 23271, 15633, 20211, 13108, 948, 17497, 27674, 27195, 27356}"
Xbb3,{'51174'},{24391},"{24038, 24391, 27911, 8787, 26324, 4249, 28634, 252}"
Xbb4,"{'41513', '41800', '41804', '41508'}","{14834, 20940, 18662, 20215}","{14834, 20940, 18662, 20215}"
Xbb6,"{'13626', '6578', '39428', '56569', '38111', '56575', '56570', '2302', '31207', '13627', '38112', '56568', '3426'}",{5728},"{7072, 5728, 36354, 16872, 9290, 5835, 5069, 3152, 7030, 21112, 255}"
Xbb7,{'49551'},"{18115, 36820, 12727, 14090, 13082}","{18115, 36820, 12727, 14090, 13082}"
Xbb9,{'58384'},"{128, 23208}","{128, 3073, 24038, 23208, 22811}"
Xbbb,"{'41506', '25844', '25847', '41510', '41511', '6574', '25845', '6573', '41507', '41512', '41505', '25846'}",{4065},"{13984, 18113, 4065, 20215, 15402, 20940, 14173}"
Xbbc,{'41514'},{43743},"{13984, 18113, 4065, 27529, 15402, 20215, 14173, 43743}"
Xbbd,{'30075'},"{4208, 8213, 838, 19866, 15212, 14654}","{4208, 8213, 838, 19866, 15212, 14654}"
Xbbe,"{'65424', '57852', '65425'}",{36027},{36027}
Xbbf,{'25013'},"{17248, 17928, 41, 28810, 39054, 31408, 15825, 11440, 13076, 26837, 11764, 29339}","{17248, 17928, 41, 28810, 39054, 31408, 15825, 11440, 13076, 26837, 11764, 29339}"
Xbc0,{'16275'},"{18512, 27707, 18357, 18007}","{18512, 27707, 18357, 18007}"
Xbc1,"{'9448', '9454', '9450', '9453', '9449', '9452'}","{15744, 97, 36354, 17106, 10246, 11830, 9455}","{15744, 97, 36354, 17106, 10246, 11830, 9455}"
Xbc2,{'52424'},"{6772, 948, 26324, 23271, 6926}","{6772, 948, 26324, 23271, 6926}"
Xbc3,"{'64504', '64503', '30072', '43910', '30074'}","{4480, 4208, 8213, 838, 15035, 20940, 14876}","{4480, 4208, 8213, 838, 15035, 20940, 14876}"
Xbc7,"{'20249', '20250'}","{40641, 3333, 38467, 39773}","{40641, 3333, 38467, 39773}"
Xbca,{'34383'},"{6369, 15110, 4329, 10220, 8430, 36372, 4374, 2743}","{6369, 15110, 4329, 10220, 8430, 36372, 4374, 2743}"
Xbcb,{'18758'},"{17248, 11395, 292, 13592, 17497, 36619}","{17248, 11395, 292, 13592, 17497, 36619}"
Xbcc,"{'8620', '8621', '8619'}","{20368, 19651, 24772, 27911, 19672}","{20368, 19651, 24772, 27911, 19672}"
Xbcd,{'67176'},"{21009, 12916, 13108, 13366, 12488, 27674, 3294}","{21009, 12916, 13108, 13366, 12488, 27674, 3294}"
Xbce,"{'4628', '4624', '4625', '4627', '18196', '4626'}",{15260},"{227, 15260}"
Xbcf,{'17289'},"{19657, 3274, 25931}","{14400, 15494, 27911, 19657, 1481, 25931, 3274, 27917, 24014, 31887, 15633, 9617, 2719, 19807, 23014, 7212, 9518}"
Xbd1,{'101'},{18049},{18049}
Xbd2,"{'80065', '80061', '79697', '80064', '79699', '80063'}",{33025},{33025}
Xbd3,"{'44829', '44828'}","{189, 20942}","{189, 20942}"
Xbd7,"{'22856', '22860', '22857', '22855', '22859'}",{14206},"{46624, 28513, 15191, 18600, 875, 14206}"
Xbd8,{'69193'},"{27249, 6225, 26324, 13253, 23271, 18600, 9817}","{27249, 6225, 26324, 13253, 23271, 18600, 9817}"
Xbd9,{'69264'},"{14400, 26274, 26837, 27674, 18478, 2527}","{14400, 26274, 26837, 27674, 18478, 2527}"
Xbda,"{'22853', '22852', '22854', '22851'}","{46624, 13257, 81, 17234, 13108, 27674, 12767}","{46624, 1431, 13257, 81, 17234, 13108, 12343, 27674, 12767}"
Xbdb,"{'61401', '61399'}","{19913, 28513}","{6849, 27911, 12041, 19913, 18507, 31887, 39190, 27710, 4249, 27674, 27356, 2527, 28513, 6634, 18478, 13108, 948, 27195, 3902}"
Xbe0,{'46640'},"{15558, 14930, 20637, 19750}","{15558, 14930, 20637, 19750}"
Xbe1,"{'76149', '76145'}","{21952, 21962, 22967}","{21952, 21962, 23086, 22967}"
Xbe4,"{'57265', '60957', '53631', '32637', '53634', '60960'}",{10095},{10095}
Xbe5,"{'6608', '6607', '31849'}",{28177},"{28177, 17234, 26837, 12041, 4619, 8732}"
Xbe6,{'73057'},{22912},"{22912, 14529, 16548, 17928, 12008, 24014, 21009, 14001, 217}"
Xbe7,"{'35719', '3484', '35715', '35720'}","{11555, 12041, 4619, 27917, 21009, 17234, 13108, 26837, 17497, 27674, 3294, 27710}","{11555, 12041, 4619, 27917, 21009, 17234, 13108, 26837, 17497, 27674, 3294, 27710}"
Xbe8,{'74994'},"{288, 28513, 16358, 7399, 11691, 11179, 18478, 26324, 13108, 26837, 11764, 11992, 17497, 27195, 27356}","{288, 28513, 16358, 7399, 11691, 11179, 18478, 26324, 13108, 26837, 11764, 11992, 17497, 27195, 27356}"
Xbea,"{'248', '238', '236', '242', '245', '239', '233'}",{15042},"{46624, 1431, 15042, 23335, 13257, 81, 13299, 12343}"
Xbeb,{'16213'},{28309},{28309}
Xbec,{'65990'},"{12831, 18586, 28252, 14015}","{12831, 18586, 28252, 14015}"
Xbef,{'6444'},"{28344, 14812}","{15970, 27634, 28344, 35946, 14812}"
Xbf0,{'67355'},"{27674, 10268, 9749, 3070}","{9749, 27674, 267, 10268, 3070}"
Xbf2,{'63482'},"{12880, 20147, 38462}","{12880, 20147, 38462}"
Xbf3,{'67357'},"{18080, 18229, 267, 16479, 45039}","{18080, 18229, 267, 16479, 45039}"
Xbf4,{'45994'},{42649},{42649}
Xbf5,"{'18422', '22817', '23574', '26264', '2402', '35203', '20876', '29256', '55929', '67379'}","{35722, 21283, 35710, 22302}","{35722, 21283, 35710, 22302}"
Xbf7,"{'43093', '43092', '39022'}","{15441, 11555, 27917}","{15441, 15970, 11555, 27634, 27917}"
