Node,Mutants,Unique Tests,Tests
X3cf,"{'1810', '9300'}","{1816, 2306}","{1816, 2306}"
X3d0,{'8485'},"{3754, 1589}","{3754, 1589}"
X3d1,"{'6850', '5538'}",{1979},{1979}
X3d2,"{'5236', '4886', '4887'}",{3879},{3879}
X3d3,{'812'},"{2011, 228}","{2011, 228}"
X3d6,{'7347'},"{2056, 2071}","{2056, 2071}"
X3d7,{'16952'},{572},{572}
X3d8,{'4720'},"{1070, 558}","{558, 1345, 1070}"
X3d9,"{'1358', '2706'}","{1696, 1513, 1520}","{1696, 1513, 1520}"
X3dd,{'18431'},"{1120, 1732}","{1120, 1732}"
X3de,{'2334'},{1526},{1526}
X3df,"{'19711', '5', '19767'}",{1694},{1694}
X3e0,{'8513'},{1491},{1491}
X3e1,"{'16934', '2651', '17019', '14891', '16763', '16928', '16938', '16494', '16490', '16452', '14892', '17023', '16489', '16927', '16940', '16762'}",{3901},{3901}
X3e2,"{'17022', '16488', '16455', '13355', '13356', '16939', '17020', '16453', '17021', '16937', '16454', '16450', '16487', '16451'}",{3895},{3895}
X3e4,"{'20685', '20693'}","{1766, 3007}","{1766, 3007}"
X3e6,"{'14732', '14539', '14768'}",{1171},{1171}
X3e7,"{'3923', '1983', '2526'}",{1776},{1776}
X3e8,{'16797'},{469},{469}
X3e9,"{'13870', '14171', '13871', '14170', '14417', '12888', '14186', '14185'}","{376, 1354, 1341}","{376, 1354, 1341}"
X3ea,{'21137'},{3968},{3968}
X3eb,{'5400'},{1163},{1163}
X3ec,{'4736'},{1196},{1196}
X3ed,{'16794'},{399},{399}
X3ee,{'4747'},{1925},{1925}
X3ef,{'21136'},{3967},{3967}
X3f0,"{'2891', '19489'}",{2167},{2167}
X3f1,{'16953'},{74},{74}
X3f2,{'2344'},"{1044, 1565}","{1044, 1565}"
X3f3,{'16795'},{172},{172}
X3f4,"{'5758', '6437'}",{3934},{3934}
X3f5,{'17660'},"{1576, 1790}","{1576, 1790}"
X3f6,{'515'},{2154},{2154}
X3f8,{'5916'},{1874},{1874}
X3f9,"{'18825', '18833'}","{1328, 3893}","{1328, 3893}"
X3fa,"{'9991', '9993', '9683', '12860', '12687', '13482', '10573', '13483', '9984', '8067', '10836', '13486', '13478', '12858', '10572', '9682', '13488', '8910', '12859', '12684', '10568', '4895', '10237', '12851', '12685', '10571', '12853', '8911', '12051', '10835', '12852', '13487', '13485', '9988', '10236', '9992', '10837', '12930', '13237', '12052', '12847', '13327', '12850', '13481', '10062', '10238', '8068', '13238', '13484', '10833'}",{3873},{3873}
X3fb,{'4835'},{1551},{1551}
X3fc,{'4947'},{3962},{3962}
X3fd,"{'12879', '8021', '8022', '8023'}",{1082},{1082}
X3fe,{'16854'},{102},{102}
X400,{'16798'},{193},{193}
X402,"{'12981', '19858', '19833'}",{3832},{3832}
X403,{'16912'},{331},{331}
X404,{'16799'},{538},{538}
X405,{'16857'},{8},{8}
X407,{'16439'},{354},{354}
X408,"{'18624', '18630'}",{1040},{1040}
X409,"{'7899', '12077', '12081', '11193', '7679', '12083', '11451', '10934', '12080', '6513', '11284', '7682', '10481', '11455', '10480', '7901', '12322', '10390', '11452', '11199', '10471', '10470', '11281', '6650', '10479', '12423', '11282', '7680', '7902', '7903', '7676', '12421', '10485', '10474', '12082', '12323', '11192', '6512', '9883', '11453', '10387', '10933', '11676', '12071', '10385', '7900', '10384', '6651', '7681', '10473', '9884', '11195', '11283', '10478', '11675', '12422', '11454', '10472'}",{3884},{3884}
