Node,Mutants,Unique Tests,Tests
X1304,{'3216'},"{9120, 8417, 12389, 11019, 8939, 12399, 10993, 8468, 8885, 12380, 10943}","{11019, 8468, 8348, 12380, 8992, 9120, 10849, 12386, 8417, 12389, 8810, 8939, 12399, 10993, 12401, 8885, 8373, 12345, 8765, 10943}"
X1308,{'17227'},"{12386, 9107, 9076, 10943}","{10886, 7305, 12368, 9107, 10900, 6356, 8348, 8353, 12386, 12389, 8810, 8947, 9076, 10997, 9084, 10941, 10943}"
X1309,{'16321'},"{5861, 10953, 8939, 8559, 10865, 6419, 10874}","{10949, 5861, 10953, 8939, 8559, 10865, 8348, 6419, 12308, 10997, 8373, 8439, 10874, 10876}"
X130a,{'9417'},"{8417, 12386, 8458, 8474, 8461, 8338, 9107, 8885, 10970, 9084, 10941}","{10941, 8458, 8461, 8976, 8338, 9107, 10900, 8917, 8474, 10970, 12383, 8417, 12386, 8947, 8885, 10997, 9084, 8765, 10942}"
X130c,{'17447'},"{12290, 3076, 4365, 7447, 5411, 9507, 37, 11302, 5671, 6184, 6183, 9000, 2092, 4142, 11055, 3633, 2106, 1850, 61, 8765, 8002, 7237, 8010, 2123, 591, 6993, 6995, 85, 4186, 8283, 4955, 607, 8287, 6497, 1635, 6756, 3433, 361, 2921, 3440, 12401, 2418, 9331, 5237, 4726, 6268, 2687, 3200, 6018, 6788, 11659, 5772, 7053, 9103, 9872, 4241, 7315, 6294, 10137, 9120, 6306, 5795, 10403, 9122, 9638, 9127, 4776, 3502, 5041, 7859, 2228, 1460, 1718, 11447, 9916, 2237, 445, 3519, 1472, 10179, 2246, 11979, 2256, 6097, 3542, 9175, 6364, 5343, 4325, 10983, 12263, 7656, 7402, 2536, 6121, 8683, 11756, 1518, 9717, 8439}","{12290, 3076, 4365, 7447, 5411, 9507, 37, 11302, 5671, 6184, 6183, 9000, 2092, 4142, 11055, 3633, 2106, 1850, 61, 8765, 8002, 7237, 8010, 2123, 591, 6993, 6995, 85, 4186, 8283, 4955, 607, 8287, 6497, 1635, 6756, 3433, 361, 2921, 3440, 12401, 2418, 9331, 5237, 4726, 6268, 2687, 3200, 6018, 6788, 11659, 5772, 7053, 9103, 9872, 4241, 7315, 6294, 10137, 9120, 6306, 5795, 10403, 9122, 9638, 9127, 4776, 3502, 5041, 7859, 2228, 1460, 1718, 11447, 9916, 2237, 445, 3519, 1472, 10179, 2246, 11979, 2256, 6097, 3542, 9175, 6364, 5343, 4325, 10983, 12263, 7656, 7402, 2536, 6121, 8683, 11756, 1518, 9717, 8439}"
X130e,{'2838'},"{3200, 3405, 4365, 1518, 4720, 5041, 6364, 1021}","{3200, 802, 10983, 4365, 1518, 3405, 4720, 5041, 4144, 85, 6364, 1021}"
X1310,{'4417'},{8461},"{9084, 7305, 8458, 6410, 8461, 8976, 8850, 9107, 8341, 8348, 8992, 9120, 10026, 8373, 12345, 9018, 10941, 8765, 8766, 10953, 12368, 8917, 10970, 12380, 8543, 10849, 12386, 12389, 8810, 8939, 8947, 9076, 10997, 8439, 10874, 10876, 9082}"
X1311,{'15277'},"{7305, 8458, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 8346, 12319, 8992, 8353, 9120, 8373, 12345, 9018, 8765, 10941, 10943, 8770, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 10849, 12386, 9059, 12389, 8810, 8939, 8559, 10865, 12401, 8947, 9076, 10997, 8439, 10874, 10876, 9082}","{7305, 8458, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 8346, 12319, 8992, 8353, 9120, 8373, 12345, 9018, 8765, 10941, 10943, 8770, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 10849, 12386, 9059, 12389, 8810, 8939, 8559, 10865, 12401, 8947, 9076, 10997, 8439, 10874, 10876, 9082}"
X1312,{'16839'},"{10865, 8461, 8559}","{7305, 8461, 9103, 8976, 9107, 10900, 8341, 8474, 8346, 8348, 12319, 8992, 9120, 8482, 8373, 12345, 10941, 8765, 10943, 8766, 8770, 12360, 10953, 12368, 6356, 8917, 10970, 12380, 10849, 8417, 9059, 12389, 8939, 8559, 10865, 12401, 8947, 10997, 10874, 9084, 9082}"
X1313,{'14555'},"{1538, 6338, 8391, 3848, 3917, 9103, 6294, 5019, 9053, 9120, 12389, 169, 2346, 5740, 12333, 5554, 2931, 6007}","{1538, 6338, 8391, 3848, 3917, 9103, 6294, 5019, 8439, 9053, 9120, 12389, 169, 2346, 5740, 12333, 12401, 5554, 2931, 6007, 8765}"
X1314,{'3593'},"{8096, 5710}","{8096, 1635, 7237, 6183, 5710, 9872, 5809, 3321, 414}"
X1315,{'8918'},"{8602, 10939}","{8602, 10939}"
X1316,{'18673'},"{3200, 2561, 8002, 1928, 1672, 74, 6097, 3292, 9122, 10403, 291, 361, 4142, 1518, 1201}","{3200, 641, 2561, 8002, 2246, 8391, 1672, 1928, 74, 6097, 6294, 152, 8283, 3292, 9122, 10403, 5411, 291, 4325, 361, 12333, 4142, 1518, 5809, 1201, 12401, 8439, 1850}"
X1317,{'8913'},"{1376, 641, 9122, 1249, 1672, 11979, 11659, 4428, 3724, 3729, 4595, 10840, 3993, 6523, 11550}","{1376, 641, 9122, 1249, 1672, 11979, 11659, 4428, 3724, 3729, 4595, 10840, 3993, 6523, 11550}"
X1318,{'8869'},"{8002, 2246, 8391, 4424, 4365, 4241, 6294, 9120, 3683, 10983, 12333, 3821, 5809, 2931, 5237}","{8002, 2246, 8391, 4424, 4365, 9103, 4241, 469, 6294, 9120, 3683, 10983, 12333, 3821, 5809, 12401, 2931, 5237, 4726, 3066, 8765}"
X131a,{'16302'},"{8482, 10886, 12360, 8939, 10865, 9107, 10970, 8543}","{10886, 8766, 12360, 8458, 9107, 10900, 12308, 8917, 8346, 9115, 10970, 8543, 12383, 8353, 8482, 8939, 10865, 8373, 10997, 8379, 9084, 10942}"
X131b,{'12901'},"{8474, 8417, 8770, 9107}","{8992, 8417, 12386, 12387, 8770, 10026, 8458, 12368, 9107, 12308, 9076, 8439, 8344, 8474, 8766}"
X131c,{'16251'},"{3200, 8002, 2246, 8391, 2123, 4365, 4941, 4241, 6097, 6294, 9175, 4952, 6364, 2909, 9638, 10983, 12333, 3821, 1518, 5809, 3633, 5041, 5237, 6268}","{3200, 4365, 9103, 4241, 6294, 9120, 9638, 12333, 5809, 3633, 5041, 1850, 8765, 8002, 2246, 8391, 2123, 4941, 6097, 9175, 4952, 6364, 2909, 10983, 2536, 3821, 1518, 12401, 5237, 4726, 8439, 3066, 6268}"
X131d,"{'17593', '19867', '19868'}","{6497, 5411, 9638, 361, 1518, 6993, 6097, 6268}","{1472, 3200, 5772, 3724, 6993, 6097, 3992, 6497, 5411, 4325, 9638, 10983, 361, 4142, 1518, 6268}"
X131f,{'5961'},"{8458, 12395, 9102, 8559, 8885, 8341}","{8353, 8458, 12395, 8810, 9102, 8559, 8850, 10900, 8885, 10997, 8341, 8344, 8346, 8439}"
X1320,{'8570'},"{4608, 4484, 2123, 395, 591, 5015, 7402, 8683, 3371, 3821, 1583, 4720, 5041, 2929, 5237, 2106, 9916}","{4608, 4484, 2123, 395, 591, 5015, 7402, 8683, 3371, 3821, 1583, 4720, 5041, 2929, 5237, 2106, 9916}"
X1321,{'8682'},"{9120, 8417, 9059, 12389, 10953, 8939, 8474, 9103, 8559, 10970, 9084}","{10953, 9103, 8346, 8474, 10970, 9120, 8353, 8417, 9059, 12389, 8810, 8939, 8559, 12345, 9084, 10942}"
X1322,{'2339'},"{8939, 8461, 8885}","{10886, 8458, 8461, 8976, 8850, 9107, 8341, 8344, 8346, 9115, 8474, 8992, 8353, 9120, 10026, 8885, 12345, 9018, 10941, 10942, 10943, 8770, 10949, 10953, 8917, 10970, 12380, 9053, 12383, 10849, 12386, 9059, 12387, 8417, 8810, 8939, 8559, 8816, 10865, 10867, 9076, 10997, 10874, 10876, 9082}"
X1323,{'19563'},"{9120, 9076, 9053, 10943}","{8458, 8976, 8850, 8341, 8346, 9115, 8474, 12319, 8992, 8353, 8482, 9120, 10026, 8373, 12345, 12348, 10941, 10942, 10943, 8766, 8770, 12360, 10953, 12368, 10970, 12380, 9053, 8543, 10849, 8417, 12387, 12389, 8810, 8559, 8816, 12401, 10867, 9076, 10997, 8947, 10874, 10876, 9082}"
X1324,{'5720'},"{8961, 8885}","{8961, 7305, 8458, 9103, 8850, 9107, 10900, 8341, 8474, 8346, 8348, 5281, 8482, 8885, 8373, 9018, 10941, 8766, 10943, 12368, 10970, 9053, 8543, 8417, 12386, 12389, 8939, 8559, 12401, 8947, 9076, 10997, 8439, 10874, 9084}"
X1325,{'9413'},"{8770, 8458, 8885, 10874, 9053}","{8770, 10949, 7305, 8458, 9103, 12368, 8850, 10900, 8341, 8346, 10970, 9053, 8992, 8353, 12389, 10026, 8810, 12401, 8885, 8373, 10874, 8766}"
X1328,{'14357'},"{12386, 12389, 8543, 10953, 6410, 12380, 9076, 10874, 10970, 9018, 9084, 10941, 10943}","{8765, 10953, 6410, 10900, 10970, 12380, 8543, 8353, 5281, 12386, 12389, 12401, 9076, 10997, 10874, 8439, 9018, 9084, 10941, 10943}"
X1329,{'12685'},"{8939, 9103, 12380, 9107, 9018, 9084}","{10886, 9103, 9107, 10900, 8348, 12380, 8353, 12389, 8810, 8939, 12401, 8947, 12345, 9018, 9084, 8766}"
X132a,{'4198'},"{8002, 8264, 1928, 11533, 591, 2256, 657, 542, 9122, 10403, 9507, 6245, 2723, 361, 8683, 1262, 3440, 5041}","{8002, 8264, 1928, 11533, 591, 2256, 657, 542, 9122, 10403, 9507, 6245, 2723, 361, 8683, 1262, 3440, 5041}"
X132b,{'20085'},"{2977, 228, 381, 6015}","{2977, 228, 381, 6015}"
X132c,{'9119'},"{9120, 12386, 2341, 3322, 1069, 688, 6007, 2010}","{9120, 8353, 12386, 2010, 2341, 1069, 688, 6007, 3322, 8439}"
X132d,{'17365'},"{8417, 12389, 12395, 8461, 10865, 8341, 9018, 12348, 10941}","{10949, 10941, 10953, 8461, 12368, 12308, 8341, 8344, 9115, 8348, 8353, 10849, 8417, 12389, 8810, 12395, 8816, 10865, 8373, 9018, 8379, 12348, 8765, 10942}"
X132f,{'15934'},"{8034, 6654, 8183}","{8034, 6654, 8183}"
X1330,{'3578'},"{5710, 7734}","{1635, 7237, 6183, 5710, 9872, 5809, 7734, 3321, 414}"
X1332,{'3587'},"{8096, 1635, 7237, 5710, 9872, 7734, 3321, 414}","{8096, 1635, 7237, 5710, 9872, 7734, 3321, 414}"
X1338,{'18679'},"{3200, 1472, 2246, 2123, 6097, 8283, 9120, 4325, 9638, 10983, 12333, 4142, 3821, 1518, 5809, 5041, 1262, 5237, 4726}","{3200, 1472, 12290, 2246, 2123, 6097, 4312, 8283, 4831, 9120, 10403, 4325, 9638, 10983, 12333, 4142, 3821, 1518, 5809, 5041, 1262, 12401, 4595, 5237, 4726, 1850}"
X1339,{'9457'},"{8770, 8482, 12389, 8474, 8338, 8885, 10874, 9018, 10943}","{8770, 10949, 8850, 9107, 10900, 12308, 8341, 8338, 8474, 8346, 10970, 12383, 9120, 8993, 8482, 10849, 12387, 12389, 10867, 9076, 8885, 8373, 10997, 10874, 9018, 8765, 8766, 10943}"
X133a,{'9445'},"{10953, 8458, 8559, 10874, 9084, 8543}","{10949, 10953, 8458, 8850, 10900, 8917, 8344, 8346, 9115, 8348, 12319, 8992, 8543, 12383, 8810, 8559, 8816, 8947, 8373, 10874, 8379, 9084, 10942}"
X133b,{'19577'},"{12389, 10886, 8461, 9103, 10865, 9076, 8885, 10874, 10970, 9018, 9053, 10943}","{10949, 10886, 8461, 9103, 8976, 8917, 8344, 10970, 9053, 8353, 12389, 8810, 10865, 12401, 9076, 8885, 10874, 9018, 10943}"
X133c,"{'10142', '1457'}","{300, 6742, 2431}","{300, 6742, 2431}"
X133e,{'5938'},"{8417, 9102, 9107, 9047, 8379}","{10849, 8417, 9102, 8439, 8850, 9107, 10997, 9047, 8379, 8765, 10942}"
X133f,{'19568'},"{11014, 8559, 10993, 9107, 8468, 8885, 9076, 9084}","{10849, 11014, 10026, 8559, 8976, 10993, 12401, 9107, 10900, 8468, 8917, 8885, 9076, 9115, 9084}"
X1340,{'3211'},{12333},"{2950, 2246, 4297, 4874, 9103, 6097, 85, 6294, 7447, 3096, 9175, 727, 8439, 6364, 9120, 5671, 3496, 680, 1512, 361, 12333, 1518, 12401, 4402, 3123, 3892, 7989, 3315, 2547, 6268, 8765}"
X1343,{'2367'},"{12389, 10886, 8939, 12348, 9076, 9018, 9084, 10941, 10943}","{10886, 10953, 8348, 12383, 10849, 8353, 12387, 8482, 12389, 8939, 12348, 9076, 8439, 9018, 9084, 10941, 9082, 10943}"
X1344,{'4565'},"{1201, 6268, 4127}","{3200, 2561, 9122, 10403, 4325, 9127, 1931, 5772, 6268, 6097, 1201, 4312, 7996, 4127}"
X1346,{'18067'},"{2246, 2123, 11533, 4365, 4241, 4374, 7447, 9175, 1562, 6364, 3876, 4325, 9638, 6183, 9000, 10983, 1518, 3440, 5809, 5041, 562, 1718, 11447, 4726, 2687}","{3066, 2246, 2123, 11533, 4365, 1485, 4241, 4374, 7447, 9175, 1562, 6364, 3876, 4325, 9638, 6183, 9000, 10983, 2536, 1518, 3440, 5809, 3633, 5041, 562, 1718, 11447, 4726, 1850, 2687}"
X1347,{'3903'},"{641, 9122, 291, 353, 7996, 5927, 1672, 3724, 1518, 6097, 3315, 4595, 3993, 6268, 798}","{641, 9122, 291, 353, 7996, 5927, 1672, 3724, 1518, 6097, 3315, 4595, 3993, 6268, 798}"
X1348,{'4424'},"{8770, 10953, 8461, 9107, 8341, 8885, 9084, 9053, 8543}","{8770, 9084, 10953, 8461, 9107, 10900, 8341, 8917, 9053, 12319, 8992, 8543, 10849, 10026, 8810, 12401, 8885, 10997, 9082, 10876, 8765}"
X1349,{'15084'},"{9120, 98, 9103, 9175, 7447, 4827, 2175}","{9120, 98, 9103, 8439, 12401, 9175, 4827, 7447, 8765, 2175}"
X134a,{'1012'},"{6419, 8885}","{10886, 9084, 9103, 8976, 8850, 6419, 10900, 9107, 8341, 8474, 8346, 12319, 8992, 8353, 10026, 8885, 12345, 9018, 8765, 10941, 8766, 8770, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 10849, 12386, 9059, 12389, 6374, 8810, 8939, 8559, 10865, 9076, 10997, 8439, 9082, 10876}"
X134d,{'10950'},"{9059, 10953, 8458, 12380, 6356, 8373, 8474, 12348, 9053}","{10876, 8770, 10886, 10953, 8458, 12368, 12308, 8341, 6356, 8474, 9115, 12380, 9053, 12319, 12383, 8993, 10849, 9059, 12387, 8373, 12345, 8379, 12348}"
X134e,{'17212'},"{9120, 10953, 9018}","{10886, 10953, 8458, 6410, 9103, 12368, 10900, 8346, 8348, 9120, 5281, 12389, 12401, 8947, 9076, 10874, 8439, 9018, 9084, 8765}"
X134f,{'18411'},"{12386, 9076, 10970, 12380, 10943}","{7305, 9103, 12368, 10900, 6356, 10970, 12380, 9120, 8353, 12386, 12389, 8810, 12401, 9076, 8373, 9018, 8765, 10943}"
X1352,{'2832'},"{3200, 6018, 3076, 6024, 7053, 4365, 9872, 7447, 10137, 3613, 6306, 5795, 5411, 9507, 9638, 11302, 6184, 5671, 6183, 37, 2092, 3502, 11055, 4142, 3633, 5041, 2228, 1718, 9916, 7237, 2246, 2123, 591, 6995, 85, 3542, 4955, 6364, 5343, 8287, 1635, 4325, 12263, 361, 7402, 6121, 11756, 10983, 2921, 3440, 2418, 9331, 6268, 2687}","{3200, 6018, 3076, 6024, 7053, 4365, 9872, 7447, 10137, 3613, 6306, 5795, 5411, 9507, 9638, 11302, 6184, 5671, 9000, 6183, 37, 2092, 3502, 11055, 4142, 3633, 5041, 2228, 1718, 9916, 2237, 7237, 2246, 2123, 591, 6097, 6995, 85, 3542, 4186, 4955, 6364, 5343, 8287, 1635, 4325, 12263, 2536, 361, 7402, 6121, 11756, 10983, 1518, 2921, 3440, 2418, 9331, 6268, 2687}"
X1354,{'17381'},"{8474, 8559, 8543}","{10949, 10886, 12368, 12308, 8344, 8474, 9115, 8348, 8543, 12383, 8353, 12387, 8810, 8559, 10867, 8373, 10876, 8765}"
X1357,{'2353'},"{10886, 9084, 7305, 9103, 8850, 9107, 8341, 8346, 8474, 8348, 12319, 8992, 8353, 9120, 10026, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 8766, 8770, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 8417, 12386, 9059, 12389, 8810, 8939, 8559, 10865, 12401, 8947, 10997, 8439, 10874, 10876, 9082}","{10886, 9084, 7305, 9103, 8850, 9107, 8341, 8346, 8474, 8348, 12319, 8992, 8353, 9120, 10026, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 8766, 8770, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 8417, 12386, 9059, 12389, 8810, 8939, 8559, 10865, 12401, 8947, 10997, 8439, 10874, 10876, 9082}"
X1358,{'11609'},"{12386, 12389, 8461, 10865, 9107}","{12360, 7305, 8461, 9103, 8850, 9107, 8341, 8346, 10970, 8543, 12383, 5281, 12386, 12389, 8810, 8939, 10865, 12401, 8439, 10876, 10943}"
X135c,"{'10864', '10865'}","{4581, 798}","{4581, 798}"
X135d,{'5017'},"{3872, 2274, 9507, 2706, 165, 1053, 445}","{3872, 2274, 9507, 2706, 165, 1053, 445}"
X1362,{'6275'},"{712, 3851, 11533, 9103, 1425, 1493, 1562, 8439, 11550, 9120, 11049, 2474, 3821, 12401, 7989, 310, 5237, 4726, 3066, 7996, 8765, 2815}","{712, 3851, 11533, 9103, 1425, 1493, 1562, 8439, 11550, 9120, 11049, 2474, 3821, 12401, 7989, 310, 5237, 4726, 3066, 7996, 8765, 2815}"
X1363,{'15833'},"{4497, 1971, 4565, 4409, 1871}","{4497, 1971, 4565, 4409, 1871}"
X1365,{'6558'},"{8482, 12389, 8423, 8939, 9103, 8885, 10874, 12348, 10943}","{10949, 7305, 9103, 8976, 8850, 8917, 8992, 10849, 8482, 9059, 12387, 12389, 8423, 8939, 9082, 8885, 10997, 10874, 12348, 8765, 10942, 10943}"
X1366,{'6067'},"{12389, 8939, 8559, 10865, 10943}","{10949, 10886, 12360, 7305, 9107, 8474, 10970, 8348, 12319, 8992, 8353, 12389, 10026, 8810, 8939, 8559, 10865, 10867, 9076, 12345, 9084, 8765, 10942, 10943}"
X1367,{'2391'},"{2246, 8391, 9103, 6097, 1940, 6294, 7447, 9175, 9120, 547, 1894, 12333, 1518, 3315, 6268}","{2246, 1350, 8391, 9103, 6097, 1940, 6294, 7447, 9175, 9120, 547, 1894, 12333, 1518, 12401, 3315, 8439, 6268, 8765}"
X1368,{'19770'},"{12401, 8602, 10876, 12383}","{12401, 8602, 10876, 12383}"
X136b,{'19227'},{8895},{8895}
X136c,{'16309'},"{8417, 10953, 8939, 8461, 9102, 8341, 8885}","{10953, 8458, 8461, 9102, 8341, 8917, 8344, 12383, 8353, 8417, 8810, 8939, 8885, 10997, 8439, 12345, 9018, 8765, 10942}"
X136d,{'19489'},"{8417, 2600, 8461, 8341, 8373, 3352, 9018, 9084}","{8353, 8770, 8417, 2600, 9084, 8461, 12401, 8947, 8341, 8373, 3352, 9018, 10876, 8765, 8766}"
X136e,{'10357'},"{641, 802, 291, 353, 5927, 3821, 3729, 11550, 6431}","{3200, 641, 1672, 11659, 3724, 4365, 3729, 3993, 11550, 6431, 9122, 291, 802, 9638, 5927, 11055, 2106, 7996, 2237, 7237, 11979, 4428, 6097, 85, 6364, 1376, 353, 1249, 10983, 8683, 3821, 1518, 4595, 5237, 4726, 3066, 6268}"
X136f,{'16307'},"{8417, 8770, 12389, 12395, 8461, 12380, 9107, 9076, 8474, 12348, 10943}","{8770, 8461, 12368, 9107, 8474, 12380, 8417, 12389, 10026, 12395, 8816, 9076, 12348, 8765, 8766, 10943}"
X1370,{'2389'},"{8770, 9084, 8458, 8559, 8885, 9018, 8474, 12348, 9053, 10943}","{8770, 10949, 9084, 8458, 8850, 10900, 8344, 8474, 8346, 12380, 9053, 12383, 8992, 8353, 9059, 8810, 8559, 8885, 8373, 9018, 12348, 10943}"
X1371,{'7291'},"{3200, 4929, 8002, 3076, 2123, 4365, 3502, 1460, 85, 4726, 310, 5237, 9916, 5343}","{3200, 4929, 8002, 3076, 2123, 4365, 3502, 12401, 1460, 85, 4726, 310, 5237, 9916, 5343}"
X1372,{'1544'},"{12386, 8458, 8939, 8559, 10943, 9107, 8373, 10874, 8474, 9018, 8543}","{8770, 10886, 8458, 8976, 9107, 10900, 8341, 8917, 8474, 10970, 8543, 12383, 12386, 8939, 9082, 8559, 8373, 10874, 9018, 10876, 8766, 10943}"
X1373,{'4021'},"{6497, 291, 3203, 393, 2123, 850, 7859, 532, 3548}","{6497, 291, 3203, 393, 2123, 850, 7859, 532, 1850, 3548}"
X1374,{'17159'},"{4043, 3821, 3057, 2675, 5237, 4726}","{3057, 2675, 5237, 4726, 3066, 4043, 3821}"
X1375,{'15281'},"{10886, 7305, 8458, 9103, 8850, 8341, 8346, 8474, 12319, 8992, 8353, 9120, 10026, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 8766, 8770, 12360, 10953, 8917, 12380, 9053, 8543, 10849, 12386, 8417, 12389, 8810, 8939, 8559, 10865, 12401, 10997, 8439, 10874, 9084, 9082}","{10886, 7305, 8458, 9103, 8850, 8341, 8346, 8474, 12319, 8992, 8353, 9120, 10026, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 8766, 8770, 12360, 10953, 8917, 12380, 9053, 8543, 10849, 12386, 8417, 12389, 8810, 8939, 8559, 10865, 12401, 10997, 8439, 10874, 9084, 9082}"
X137a,{'2969'},"{10865, 8939, 8885, 10941}","{10876, 8770, 8765, 12360, 8458, 8976, 12368, 8341, 9115, 8992, 8353, 12386, 12387, 12389, 8939, 10865, 8947, 9076, 8885, 8439, 9082, 9084, 10941}"
X137b,{'14365'},"{11296, 12389, 5126, 7850, 5776, 2132, 11829, 6294, 9018, 9053, 6175}","{11296, 12389, 5126, 7850, 5776, 12401, 10900, 11829, 6294, 2132, 9018, 9053, 6175}"
X137d,{'14562'},"{9120, 6338, 12389, 1894, 8391, 12333, 9103, 6294, 6007, 4827, 9053}","{6338, 8391, 9103, 6007, 10900, 6294, 4827, 9053, 9120, 12389, 1894, 10026, 12333, 12401, 8439, 8765}"
X137f,{'6556'},"{9120, 6338, 10886, 8391, 2184, 8410, 5007, 6007, 3322, 5019, 10941}","{9120, 8353, 6338, 10886, 8391, 2184, 10941, 10026, 3322, 5007, 12401, 6007, 8410, 5019, 8765}"
X1380,{'14561'},"{8939, 9053, 10874, 10970, 12380, 10941}","{8765, 12360, 7305, 9084, 8976, 8344, 8474, 10970, 12380, 9053, 12319, 9120, 9059, 12389, 10026, 8810, 8939, 12401, 8947, 8373, 12345, 10874, 10876, 10941, 10943}"
X1383,{'1776'},"{10953, 6410, 8939, 9103, 9076, 9053, 10943}","{8765, 10953, 7305, 8939, 6410, 9103, 8947, 10900, 10997, 9076, 8341, 10970, 9053, 10943}"
X1384,{'11046'},"{8770, 8559}","{8770, 10886, 7305, 8458, 8850, 9107, 8341, 10970, 8348, 8543, 12386, 8559, 12401, 9076, 12345, 9082}"
X1386,{'11051'},"{12386, 8559, 9107, 9076, 10874, 9018, 9053}","{7305, 9107, 10900, 8346, 9053, 12386, 12389, 8559, 8947, 9076, 8373, 8439, 12345, 10874, 9018, 8765, 8766, 9082}"
X1387,{'17514'},"{9107, 9053}","{8765, 7305, 8458, 10953, 9103, 9107, 6356, 8474, 9053, 8543, 8353, 12389, 6374, 8810, 8939, 8947, 10997, 8439, 12345, 10941}"
X1388,{'8911'},"{8417, 8482, 12386, 12389, 12395, 8461, 12348, 8559, 9107, 8474, 12380, 10941}","{10941, 8461, 8976, 12368, 8850, 9107, 10900, 8341, 8474, 10970, 12380, 8992, 8353, 8482, 8417, 12386, 9059, 12387, 12389, 12395, 8559, 8816, 10997, 8379, 12348, 8765}"
X1389,"{'14975', '14974'}","{737, 9013}","{737, 9013}"
X138a,{'8905'},"{8417, 12386, 8461, 9084, 9053, 10943}","{8898, 9084, 8461, 10900, 8346, 9053, 12319, 12383, 8417, 12386, 8947, 8379, 10876, 8765, 10942, 10943}"
X138b,{'8597'},"{3227, 2277, 1583}","{3227, 2277, 1583}"
X138c,{'6063'},"{2561, 2246, 8391, 1518, 6097, 2547, 564, 3096, 6364}","{2561, 2246, 8391, 4874, 9103, 6097, 85, 6294, 7447, 3096, 9175, 6364, 9120, 547, 5671, 361, 12333, 1518, 12401, 2547, 564, 8439, 6268, 8765}"
X138d,{'8678'},"{12389, 8456, 8458, 8338, 9107, 8341, 8373, 8344, 9018, 8379, 10943}","{12389, 8456, 8458, 12401, 8338, 9107, 10900, 8341, 8373, 8344, 9018, 8379, 10943}"
X138e,{'3213'},"{8417, 8939, 8461, 10865, 8338, 8341, 8344}","{8417, 12387, 8346, 8939, 8461, 10865, 8338, 10867, 8917, 8341, 8344, 9082, 9115, 12319}"
X138f,{'4656'},"{9120, 9059, 12389, 10953, 8474, 9018, 10874, 8379, 12348, 10943}","{10941, 9084, 10953, 12368, 8850, 9107, 10900, 12308, 8341, 8346, 8474, 8348, 12319, 9120, 8353, 10849, 9059, 12389, 8810, 8816, 12401, 9076, 10997, 10874, 12345, 9018, 8379, 12348, 8765, 10943}"
X1394,{'5736'},"{8939, 9103, 8559, 10865, 8885, 12380}","{9103, 8976, 8850, 10900, 8917, 8348, 12380, 12383, 8417, 8482, 10026, 8939, 8559, 10865, 8885, 10997, 12345, 10874, 8379, 8765}"
X1395,{'5735'},"{8417, 12386, 9103, 8559, 12380, 9107, 9076, 9018, 9084, 10943}","{12360, 6410, 9103, 8976, 9107, 8474, 12380, 12319, 8353, 12386, 8417, 10026, 8559, 9076, 9018, 9084, 10943}"
X1396,{'1030'},"{10865, 9018, 6419, 8559}","{10886, 9084, 8458, 9103, 8850, 6419, 10900, 8474, 8346, 8348, 8992, 8353, 10026, 8373, 12345, 9018, 10941, 8766, 8770, 10949, 12360, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 8417, 12387, 9059, 8939, 8559, 10865, 12401, 8947, 9076, 10997, 8439, 10874, 10876, 9082}"
X1398,{'9376'},"{12386, 12380, 8461, 8338}","{10886, 8461, 8338, 8341, 8917, 8344, 8346, 9115, 8348, 12380, 8992, 10849, 12386, 12387, 12389, 10026, 8810, 8816, 8947, 8379, 10876, 8766, 10943}"
X1399,{'6399'},{6497},"{3200, 1472, 12290, 8002, 5772, 7053, 4365, 6993, 2706, 6294, 4312, 1562, 8283, 6364, 6497, 10403, 5411, 4325, 9127, 10983, 361, 6121, 4142, 11055, 7859, 9717, 1718, 3705, 1850, 4284, 2237}"
X139a,{'3894'},"{8417, 8770, 8482, 12389, 8461, 9076, 8885, 12380, 8861, 10943}","{8770, 8898, 10886, 8461, 8850, 10900, 8341, 10970, 9115, 12380, 8861, 12319, 12383, 8993, 8482, 10849, 8417, 12389, 12401, 9076, 8885, 9082, 10942, 10943}"
X139b,{'12198'},"{1984, 9120, 547, 5671, 361, 12333, 9103, 2351, 6294, 9175, 7447}","{1984, 9120, 547, 5671, 361, 12333, 9103, 2351, 12401, 6294, 9175, 8439, 7447, 8765}"
X139d,{'8704'},{8885},"{10886, 9084, 7305, 8458, 8461, 8976, 8850, 9107, 10900, 8341, 8344, 8474, 8346, 8348, 9120, 8482, 8885, 12345, 9018, 8765, 8766, 8770, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 8417, 9059, 8810, 8559, 10865, 12401, 8947, 10997, 8439, 10874, 10876}"
