Node,Mutants,Unique Tests,Tests
X896,{'39125'},"{16464, 23534, 33446, 8077}","{16464, 23534, 33446, 8077}"
X899,"{'8660', '8230', '2988', '24532', '17064', '51009', '1754', '4784', '6628', '26396', '26394', '23225', '29407', '18661', '4778', '23230', '23226', '4781', '725', '24567', '18657', '12916', '5279', '44798', '26774', '2980', '18660', '17062', '23224', '29406', '728', '23231', '24303', '2987', '4782', '11559', '24298', '2332', '24565', '24301', '1262', '13350', '26395', '4777', '3637', '2991', '6629', '8231', '17063', '51013', '3638', '23228', '12947', '44795', '23227', '4154', '26397', '2318', '24564', '8661', '44797', '24568', '7166', '18663', '2320', '29403', '1225', '13363', '29404', '29401', '11153', '29405', '7165', '4783', '4878', '24300', '5553', '5239', '1263', '1771', '44791', '4779', '1226', '18664', '2923', '48930', '24304', '4780', '29402', '2319', '8111', '2990', '11152', '13349', '44794', '13362', '29400', '8234', '4879', '12106', '17061', '44793', '8112', '18659', '23229', '8233', '1766', '12105'}","{3521, 1362, 6303}","{5072, 3521, 1362, 6303}"
X89a,{'59407'},{23140},{23140}
X89c,"{'37142', '27014', '37140', '5374', '24533', '52294', '10584', '11552', '32113', '5962', '5963', '37141', '24543', '2869', '37143', '5241', '1093', '2866', '29933', '32111', '4714', '1104', '51010', '2334', '5373', '1248', '1247', '24535', '10583', '32114', '51015', '51014', '2868', '5961', '5229', '27002', '27015', '33739', '24537', '5247', '10582', '51011', '11550', '51012', '27001', '2905', '5454', '16936', '51008', '5964', '5248', '2867', '1060', '32112', '2911', '24541', '1065', '1094', '5453'}","{5072, 3521, 1362, 155, 2798}","{5072, 3521, 1362, 155, 2798}"
X89d,{'55839'},{25102},"{9442, 14019, 9634, 11429, 7338, 25102, 34767, 10830, 7281, 10002, 8282, 11420}"
X89e,"{'41581', '41592', '41587', '41585'}","{33987, 33990, 24854, 24744, 24618, 34220}","{33987, 33990, 24854, 24744, 24618, 34220}"
X8a0,{'31595'},"{36368, 36307, 36213, 36358, 36406, 36603, 36574}","{36368, 36307, 36213, 36358, 36406, 36603, 36574}"
X8a1,{'31653'},"{22665, 25298, 15562, 36751}","{22665, 25298, 15562, 36751}"
X8a2,{'36913'},"{3844, 34439, 38797, 25102, 34767, 4398, 1012, 25076, 3485, 6815}","{3844, 34439, 38797, 25102, 34767, 35728, 4398, 1012, 25076, 3485, 6815}"
X8a4,"{'35842', '38385', '36280', '35844', '38670', '38383', '26208', '35849', '17175'}",{8189},"{8400, 8355, 8485, 8661, 8189}"
X8a5,{'33012'},"{24633, 24786, 2507}","{24633, 24786, 2507}"
X8a6,{'31474'},"{8546, 3413, 94, 171, 4219, 20317, 6926}","{8546, 3413, 94, 171, 4219, 20317, 6926}"
X8a8,"{'8954', '16411', '8955'}","{15204, 16069, 15693, 15062, 16249}","{15204, 16069, 15062, 16249, 15693, 18046}"
X8a9,{'10454'},"{9208, 7529, 11282, 7868}","{9208, 7529, 11282, 7868}"
X8ac,"{'36917', '36920', '31761'}",{7992},"{1, 14019, 15628, 34767, 25489, 8661, 472, 4123, 3485, 4446, 40287, 6815, 2930, 2483, 1012, 7992}"
X8af,{'58998'},"{20061, 10591, 13413}","{20061, 10591, 13413}"
X8b0,{'43927'},"{69, 10598, 1802, 11150, 21429, 7868}","{35728, 69, 10598, 21429, 1802, 7868, 11150}"
X8b1,{'13635'},"{5376, 3234, 3413, 3910, 171, 2749}","{5376, 3234, 3413, 3910, 171, 2749}"
X8b2,{'18197'},{33446},"{3331, 20229, 33446, 1354, 6060, 38797, 36820, 37110, 1756}"
X8b3,"{'5658', '26636', '30349', '272', '38757', '38758', '13148', '274', '5659', '13149', '26637', '38756', '13146', '38755', '13147', '5656', '5657'}","{23314, 22726}","{23049, 23314, 26021, 22726}"
X8b4,"{'3297', '17833', '17830', '6803'}",{34767},"{10305, 9634, 14019, 11420, 10906, 15628, 34767}"
X8b6,{'24926'},"{34041, 34011}","{34041, 34011}"
X8b7,{'36339'},"{39488, 16640, 9524, 14374, 24875}","{39488, 16640, 9524, 14374, 24875}"
X8b8,"{'277', '278', '33280', '279', '280', '33282', '33281', '33279'}","{17534, 17475, 17307, 22726}","{17475, 26021, 22726, 23049, 17307, 17534}"
X8b9,"{'20906', '20902'}",{30102},{30102}
X8ba,{'32586'},"{25489, 2609, 1188, 2392, 3485}","{25489, 2609, 1188, 2392, 3485}"
X8bb,{'40865'},"{37164, 6846}","{37164, 6695, 38969, 6124, 6846}"
X8bc,{'28225'},"{25489, 6002, 2772, 4398}","{25489, 6002, 2772, 23525, 4398}"
X8bd,{'32582'},{40287},"{1, 40287, 34767, 2930, 2387, 2483, 4123, 6815}"
X8be,{'31983'},"{38606, 12103}","{38606, 12103}"
X8bf,{'36036'},"{6167, 25102, 34767}","{25102, 34767, 4398, 25489, 5654, 6167, 7992, 3485}"
X8c1,{'12156'},{34220},"{10519, 439, 5098, 34220, 8007, 13295}"
X8c2,"{'20310', '20309'}","{24701, 34220, 24997, 24695}","{24997, 24695, 25017, 34220, 24701}"
X8c3,{'47080'},"{14019, 2483, 34439, 4936, 4123, 4446}","{14019, 2483, 34439, 4936, 4123, 4446}"
X8c4,{'6611'},"{4944, 4601, 24125, 37469}","{4944, 4601, 24125, 37469}"
X8c5,"{'47082', '34271', '41818', '36190'}","{14019, 4398, 25489, 6002, 2772}","{25489, 6002, 14019, 2772, 15628, 4398}"
X8c6,{'25746'},"{6112, 6705, 3796, 1017, 4746}","{6112, 6705, 3796, 1017, 4746}"
X8c7,{'38278'},"{17523, 37164, 6695}","{17523, 37164, 6695}"
X8c9,{'24595'},"{3554, 18828, 34478, 4117, 23803}","{3554, 29958, 2886, 7144, 1897, 18828, 34478, 623, 25521, 401, 4531, 4117, 23803}"
X8cb,{'48417'},"{21429, 6060, 38797, 3485, 1183}","{21429, 6060, 38797, 3485, 1183}"
X8ce,{'34890'},{25102},"{1, 14019, 40287, 15628, 25102, 34767, 2930, 2483, 1012, 472, 4123, 3485, 4446, 6815}"
X8d0,"{'43456', '43398', '43461', '659', '47', '43463', '43458', '43457', '43464', '2543', '43459'}",{9449},"{29958, 4454, 9449, 6218, 18828, 5421, 6972, 2621}"
X8d1,{'22601'},"{3168, 5767, 10536, 5324, 25102, 6938}","{3168, 14019, 5767, 10536, 15628, 5324, 25102, 1493, 6938}"
X8d2,"{'37512', '37509'}","{1, 14019, 15628, 25102, 34767, 25489, 8661, 87, 472, 4123, 6815, 40287, 30820, 5929, 31152, 30769, 2930, 2483, 1012, 21429, 38969, 6847}","{1, 14019, 15628, 25102, 34767, 25489, 8661, 87, 472, 4123, 6815, 40287, 30820, 5929, 31152, 30769, 2930, 2483, 1012, 21429, 38969, 6847}"
X8d3,"{'28008', '11860'}","{38797, 38287}","{3047, 6060, 38797, 17070, 38287}"
X8d4,{'53040'},"{25520, 25189}","{25520, 25189}"
X8d5,"{'50401', '3417', '51250', '16517', '1036'}","{36255, 36411, 36357, 36167}","{36357, 36167, 36411, 36379, 36255}"
X8d7,{'39794'},"{21577, 33897, 5818, 17660}","{21577, 33897, 5818, 17660}"
X8d8,{'22338'},"{2387, 8661}","{1, 40287, 2930, 2387, 1012, 8661, 2483, 472, 4123, 3485, 4446, 6815}"
X8d9,{'195'},"{18032, 21429, 18008, 18043, 18284}","{18032, 21429, 18008, 18043, 18284}"
X8da,{'46277'},"{8961, 6390, 1708, 25102, 9007}","{8961, 6390, 1708, 25102, 9007}"
X8db,"{'24879', '24878'}","{6436, 1645, 5622}","{6436, 1645, 5622}"
X8dc,{'21748'},{3588},"{6268, 4938, 3588, 1606}"
X8dd,{'28144'},"{3697, 21858, 5715, 14089, 10318}","{3697, 21858, 5715, 14089, 10318}"
X8de,{'13905'},"{18384, 18267}","{18384, 18267}"
X8df,"{'22407', '13642'}","{753, 8546, 3413, 6934, 4219, 20317}","{753, 8546, 3413, 6934, 4219, 20317}"
X8e0,{'52757'},"{9232, 13766}","{9232, 13766}"
X8e4,{'39751'},"{9570, 21858, 25330, 9095, 7192, 14543}","{9570, 21858, 25330, 9095, 7192, 14543}"
X8e6,{'31038'},"{16744, 16426, 16906}","{16744, 16426, 16906}"
X8e7,{'31968'},"{4258, 26050, 24307, 3739, 25102}","{4258, 26050, 24307, 3739, 25102}"
X8e8,{'56098'},"{34280, 34267}","{34280, 34267}"
X8e9,{'30618'},"{4936, 2227, 17124}","{4936, 2227, 17124}"
X8ec,{'30279'},{25102},"{14019, 11429, 7367, 15628, 25102, 34767, 10830, 25489, 7281, 11354, 7868}"
X8ed,{'56175'},"{16640, 13936, 14321, 23666, 14622}","{16640, 13936, 14321, 23666, 14622}"
X8ee,{'51245'},"{36304, 36357}","{36304, 36357}"
X8f1,{'50145'},{25102},"{9442, 14019, 9634, 11429, 15628, 25102, 34767, 7281, 10002, 8282, 11420}"
X8f2,{'39302'},{22247},"{11617, 26071, 14933, 22247, 13687, 12282, 17487}"
X8f3,{'51528'},"{36304, 36389}","{36304, 36389}"
X8f4,{'35118'},"{17003, 18959}","{17003, 18959}"
X8f5,{'37963'},"{8546, 1291, 4151}","{8546, 1291, 4151}"
X8f6,{'57411'},"{3397, 34478, 1167, 32818, 13491, 3349, 17915, 4954, 21723, 17949, 6487}","{3397, 34478, 1167, 32818, 13491, 3349, 17915, 4954, 21723, 17949, 6487}"
X8f7,{'3727'},{39279},"{20192, 24786, 21318, 21230, 39279}"
X8f8,"{'56594', '56602'}","{9442, 11429, 34439, 11313, 7281, 11420}","{11313, 9442, 7281, 11429, 23525, 34439, 11420}"
X8f9,{'56135'},{13665},"{32032, 13665}"
X8fa,{'58233'},"{1776, 38953, 25521}","{38953, 34478, 1776, 25521, 32818, 4531, 4117, 1499, 23803, 1052}"
X8fb,"{'17445', '25748'}","{2776, 3270}","{2776, 3270}"
X8fc,{'19787'},{25102},"{14019, 40287, 5481, 3467, 15628, 25102, 2387, 1012, 1244, 6815}"
X8fe,{'56094'},"{25128, 14132, 25118, 14439}","{25128, 14132, 25118, 14439}"
X900,{'7319'},"{8488, 11784, 14731, 11079}","{8496, 8488, 11079, 11784, 14731}"
X901,{'55070'},"{14370, 12786, 7832, 8266, 13499, 17517, 9578}","{14370, 12786, 7832, 8266, 13499, 17517, 9578}"
X902,{'36790'},"{31608, 36746}","{31608, 36746}"
X904,{'38038'},"{1420, 1108, 9047}","{1420, 1108, 9047}"
X906,{'55283'},"{573, 3743}","{8978, 786, 573, 3743}"
X907,"{'49739', '49740'}",{3899},{3899}
X908,{'46938'},"{32784, 11738, 1219, 5844}","{32784, 11738, 1219, 5844}"
X909,{'31857'},{22247},"{26071, 14933, 22247, 13687, 12282, 14091, 17487}"
X90a,{'55863'},"{9677, 10805}","{9677, 10805}"
X90b,{'45602'},"{26050, 629, 10536, 1708, 25102}","{26050, 629, 10536, 1708, 25102}"
X90e,{'36792'},"{11282, 7868, 7436, 11669}","{11282, 7868, 7436, 11669}"
X90f,{'2179'},"{16154, 8202}","{16154, 8202}"
X910,{'54596'},"{13064, 15700, 14265, 13754, 20475, 20061, 13886, 11999}","{13064, 15700, 14265, 13754, 20475, 20061, 13886, 11999}"
X911,{'11879'},{34826},"{14514, 7538, 9382, 8454, 34826, 16154, 7015}"
X912,{'25162'},"{11320, 10429}","{10805, 9223, 11784, 11320, 9832, 10429, 7982}"
X913,"{'46122', '46121', '46123', '46124'}","{16429, 34220, 19101, 16774}","{18916, 16774, 19101, 34220, 16429}"
X914,{'47750'},"{4048, 38178}","{4048, 38178}"
X915,{'53741'},"{2810, 18811, 35716, 6790}","{2810, 18811, 35716, 6790}"
X917,{'7888'},"{8225, 8488, 11784, 14731, 7154}","{8496, 8225, 7154, 8488, 11784, 14731}"
X918,{'37747'},{15545},"{16129, 15545}"
X91b,"{'2175', '2174'}","{13067, 14623, 30967}","{13067, 14623, 30967}"
X91d,"{'22216', '16626'}",{6261},"{33987, 6261, 33990, 24854, 24857, 24618, 34220}"
X920,{'30578'},"{23666, 8311}","{23666, 8311}"
X922,{'58221'},"{24280, 11177}","{24280, 11177}"
X923,{'58373'},"{753, 4117, 9398, 2681, 23803, 5676}","{753, 4117, 9398, 2681, 23803, 5676}"
X925,"{'43292', '43291', '20200'}",{40974},"{13934, 7220, 33637, 40974}"
X926,"{'42127', '42130'}","{19424, 18128, 21429, 18119, 18056, 20302}","{19424, 18128, 21429, 18119, 18056, 20302}"
X929,{'56136'},"{13665, 9410, 5362, 3207, 41753, 20398, 20031}","{13665, 9410, 5362, 3207, 41753, 20398, 20031}"
X92a,"{'4619', '380', '4618'}","{14664, 14731, 16159}","{16129, 15425, 14664, 14731, 16159}"
X92c,{'23667'},"{1795, 2668, 10733, 242, 4796}","{994, 1795, 242, 4796, 2668, 10733}"
X92e,{'59331'},"{16176, 10791, 11657, 14071, 10254, 14991}","{16176, 10791, 11657, 14071, 10254, 14991}"
X930,"{'36793', '4538'}","{39488, 24994}","{39488, 24994}"
X931,{'57583'},{24836},"{24817, 24836}"
X932,{'23671'},"{242, 5706, 1611, 4796, 10733, 2574}","{242, 5706, 1611, 4796, 10733, 2574}"
X933,{'56137'},"{32072, 8332, 2574, 5135}","{32072, 8332, 2574, 5135}"
X934,{'24520'},"{33968, 33985, 33953, 33981}","{33968, 33985, 33953, 33981}"
X935,{'47660'},"{13088, 14819, 14700, 13751}","{13088, 14819, 14700, 13751}"
X936,{'20611'},"{5706, 1795, 10733, 5135}","{994, 1795, 5706, 6188, 10733, 5135, 4720, 2558}"
X938,{'42122'},"{21696, 24119, 18566, 39279}","{21696, 24119, 18566, 39279}"
X93a,{'53758'},"{1512, 313, 23803, 18757}","{1512, 313, 23803, 18757}"
X93c,{'24937'},"{14184, 8090}","{14184, 8090}"
X93e,{'40105'},"{16497, 16557, 17271}","{16497, 16557, 17271}"
X93f,{'21612'},{15234},{15234}
X940,"{'20201', '20202'}",{33434},{33434}
X941,"{'12323', '59274', '12322'}","{34826, 10042, 24917}","{34826, 10042, 24917}"
X943,{'36584'},"{33985, 40974}","{33985, 11684, 33637, 40974, 13934}"
X946,{'8931'},"{528, 11756, 4968, 974}","{528, 4968, 11354, 11756, 974}"
X947,{'56520'},{38797},"{14019, 7752, 38797, 25102, 34767, 10002, 10906, 8282}"
X949,"{'27736', '38252', '38251'}",{34478},"{16546, 16564, 16537, 19101, 34478}"
X94a,{'33214'},"{9280, 14664, 14731, 9366, 16159}","{9280, 16129, 9366, 14664, 14731, 16159}"
X94c,{'56978'},"{2017, 3714, 32818, 2886, 6487, 19338, 34478}","{2017, 3714, 32818, 2886, 6487, 19338, 34478}"
X950,{'55340'},"{15425, 14706, 15239}","{15425, 14706, 15239}"
X952,{'22057'},"{11683, 7300, 11429, 34439, 7402, 34767, 7800, 28569, 11549}","{11683, 7300, 11429, 34439, 7402, 34767, 7800, 28569, 11549}"
X953,"{'39126', '36340', '30052', '30053', '30051', '26924', '26688', '30050', '26686', '26687', '26685'}",{7436},"{11683, 11429, 27205, 34439, 7402, 7436, 34767, 7281, 11282, 9719, 7868}"
X954,{'37462'},"{15797, 11079, 14664, 11784, 14731, 16159}","{15797, 11079, 14664, 11784, 14731, 16159}"
X955,{'39860'},"{38585, 24875, 7436, 11669}","{38585, 24875, 7436, 11669}"
X957,"{'52331', '52330'}","{28097, 10481}","{28097, 10481}"
X958,{'47754'},"{3425, 6482}","{3425, 6482}"
X959,{'57480'},"{16159, 15797, 15239}","{16159, 15797, 15239}"
X95a,{'50368'},"{9542, 1913, 14891, 10717, 15134}","{9542, 1913, 14891, 10717, 15134}"
X962,"{'27314', '34966'}","{12081, 13867, 12534}","{12081, 13867, 12534}"
X963,{'25136'},{41947},"{26050, 69, 10536, 25102, 34767, 1493, 5976, 41947}"
X964,{'57416'},"{32818, 3349, 2886, 4251, 3132, 34478}","{32818, 3349, 2886, 4251, 3132, 34478}"
X965,{'32889'},"{33840, 32699}","{33840, 32699}"
X967,{'47755'},"{1512, 4907, 5038, 34478, 7120, 6961, 1166, 5364, 4117, 3352, 6745, 4666}","{1512, 4907, 5038, 34478, 7120, 6961, 1166, 5364, 4117, 3352, 6745, 4666}"
X968,"{'54730', '54725'}","{16232, 15201, 14648}","{16232, 15201, 14648}"
X969,"{'18077', '18752'}","{23777, 20641, 5730, 23687, 23849, 20152, 23896, 23548}","{23777, 20641, 5730, 23687, 23849, 20152, 23896, 23548}"
X96b,{'38323'},"{32361, 38346, 40974}","{32361, 38346, 40974}"
X96c,"{'46907', '46908'}","{3385, 6595, 25102, 34439}","{3385, 6595, 25102, 34439}"
X96f,{'38611'},"{29265, 29476, 29414, 29304, 29167}","{29265, 29476, 29414, 29304, 29167}"
X971,{'17165'},{38797},"{15585, 26050, 3589, 2981, 22727, 7528, 38797, 25102, 34767, 35728, 22735, 2068, 2392, 6009, 23517}"
X972,{'56832'},"{7106, 6068, 23803, 365, 94}","{7106, 6068, 23803, 365, 94}"
X973,"{'18756', '23341', '18078'}","{3554, 776, 23803, 20317, 1709}","{3554, 776, 23803, 20317, 1709}"
X975,{'37206'},"{40869, 40863}","{40869, 40863}"
X976,{'38609'},"{29038, 29588, 29205, 29142}","{29038, 29588, 29205, 29142}"
X977,{'56706'},"{9152, 11404}","{9152, 11404}"
X978,"{'20238', '1699', '26798', '7571', '1696', '26799', '38766', '24278', '1076', '9579', '26318', '1698', '1077', '24284', '38765', '1695', '38767'}","{33985, 32041, 32699, 33981, 40974}","{33985, 32041, 32699, 33981, 40974}"
X979,{'56491'},{22469},{22469}
X97a,{'59322'},{34754},{34754}
X97b,"{'42101', '42090', '42091'}","{34472, 32059, 612, 34439}","{34472, 32059, 612, 34439}"
X97c,{'28195'},"{3462, 30822, 6678, 1033, 6239}","{3462, 30822, 6678, 1033, 6239}"
X97e,"{'22776', '17351', '51055', '17353', '17347', '17348'}","{2878, 3554, 5717, 23803, 5710}","{2878, 3554, 5717, 23803, 5710}"
X980,{'57602'},"{22474, 19989, 22527}","{22474, 19989, 22527}"
X981,"{'57444', '55342', '55344', '57248'}",{14706},"{15425, 16129, 14706}"
X982,{'21144'},"{323, 19338, 9275, 13837}","{323, 19338, 9275, 13837}"
X983,{'56817'},"{4032, 2145, 23803, 94, 623}","{4032, 2145, 23803, 94, 623}"
X985,"{'2021', '31546', '2018', '31545'}",{14731},"{9223, 7146, 14731, 1707, 7982, 10805, 1301, 7613}"
X987,{'4992'},{8181},"{8181, 9223, 11320, 8363, 10429}"
X988,"{'55454', '33220', '56894', '33217', '56889', '23969', '33216', '33215', '32080', '41492'}",{14731},"{11784, 10954, 14731, 10805}"
X989,{'56312'},"{4032, 23803, 365, 94}","{4032, 23803, 365, 94}"
X98a,{'12193'},{14536},{14536}
X98c,{'51856'},"{15135, 14891, 15340, 9149, 7407}","{15135, 14891, 15340, 9149, 7407}"
X98d,{'42144'},"{24152, 18370, 22266, 18558}","{24152, 18370, 22266, 18558}"
X98e,{'42147'},"{18209, 18316, 21429, 17854}","{18209, 18316, 21429, 17854}"
X98f,{'21143'},{4},{4}
X990,{'57581'},"{7512, 10805}","{7512, 10954, 10805}"
X991,{'55873'},"{7690, 9967}","{7690, 9967}"
X993,{'57254'},"{22310, 14706, 34486}","{22310, 14706, 34486}"
X994,{'17873'},{14818},"{16232, 14818, 15371, 14614}"
X995,"{'10403', '10400', '3281'}","{528, 974, 6815}","{528, 974, 6815}"
X996,{'23210'},{8181},"{8901, 8181, 9223, 10805, 14731, 7613, 7982}"
X999,{'55919'},"{1897, 3554, 3753, 6767}","{1897, 3554, 3753, 6767}"
X99a,{'52975'},"{29313, 29419, 29533}","{29313, 29419, 29533}"
X99b,{'56143'},"{372, 5158, 7542, 8950, 4937, 20586}","{372, 5158, 7542, 8950, 4937, 20586}"
X99c,{'56708'},"{9152, 7297, 11290, 22527}","{9152, 7297, 11290, 22527}"
X99d,{'3726'},{34325},"{34325, 34597}"
X99e,{'18102'},{20229},"{21696, 20229, 18566, 18797, 39279, 18223, 18580, 24152}"
X99f,{'39085'},"{18706, 19101}","{18706, 19101}"
X9a0,"{'47618', '47974', '47970'}","{16499, 11540, 1477, 24152, 9673, 38797}","{16499, 11540, 1477, 24152, 9673, 38797}"
X9a1,{'7814'},"{30369, 39025, 6430, 3112, 2959, 3150, 12591}","{30369, 39025, 6430, 3112, 2959, 3150, 12591}"
X9a3,{'46670'},"{29064, 29520}","{29064, 29520}"
X9a4,"{'37203', '37204', '37190', '38324'}","{29506, 34165, 29205, 29144, 29087}","{29506, 34165, 29205, 29144, 29087}"
X9a7,"{'38327', '37189', '37188', '38784', '37192'}",{29265},"{29304, 29265, 29057, 29349}"
X9a8,{'39087'},{18966},{18966}
X9a9,{'36282'},{35671},"{35728, 35730, 35671}"
X9ad,{'55547'},"{35376, 19989, 22474, 22285, 23054}","{35376, 19989, 22474, 22285, 23054}"
X9ae,"{'37195', '37196', '37200', '37205', '37202', '37194', '37197', '37207', '37198', '37199', '37201'}","{29304, 29233, 29506, 29205}","{29304, 29233, 29506, 29205}"
X9af,{'35836'},"{34752, 35426, 35685, 34744}","{34752, 35728, 35426, 35685, 34744, 34857, 34827}"
X9b0,"{'35545', '35544'}","{18700, 29854}","{18979, 18700, 29854}"
X9b1,{'56302'},"{32818, 6822}","{32818, 6822}"
X9b2,"{'24419', '24420', '24417', '24418'}","{17695, 17583}","{17695, 17583}"
X9b3,{'52726'},"{11108, 8549, 24166}","{11108, 8549, 24166}"
X9b5,{'55282'},"{38515, 573, 7894}","{38515, 573, 7894}"
X9b7,{'53738'},"{35674, 5109}","{2089, 23803, 2095, 32818, 4117, 5109, 35674, 5723}"
X9b8,{'57606'},"{8946, 7698, 22527}","{35376, 8946, 7698, 11290, 22527}"
X9b9,{'43082'},{18052},{18052}
X9bc,"{'52656', '55720'}","{34826, 24917, 13189, 15039}","{34826, 24917, 13189, 15039}"
X9be,{'52739'},"{16227, 8932, 15507, 24166, 10694, 9684, 7727}","{16227, 8932, 15507, 24166, 10694, 9684, 7727}"
X9bf,{'15951'},"{17666, 30716}","{28802, 17666, 30716, 18886}"
X9c1,{'40113'},"{1258, 571, 17796}","{1258, 571, 17796, 14061}"
X9c2,{'41315'},"{19290, 10932, 24726}","{19290, 10932, 10730, 24726}"
X9c3,"{'54693', '54702'}",{15719},"{15227, 15763, 15166, 15719}"
X9c5,{'24799'},{35790},{35790}
X9c7,{'42858'},"{11353, 16562, 24403, 3165, 2086, 31289, 30061}","{11353, 16562, 24403, 3165, 2086, 31289, 30061}"
X9c8,{'40274'},"{8778, 10164}","{8169, 10730, 10164, 8778}"
X9ca,"{'25631', '14205', '10600', '10602', '14308', '14203', '5368', '9557', '14307', '14202', '25630', '19302', '14204'}",{35012},"{23042, 35012, 23421}"
X9cb,"{'40107', '40106', '43295'}","{6567, 30061, 4061, 4403, 5428, 31289, 42173, 4542}","{6567, 30061, 4061, 4403, 5428, 31289, 42173, 4542}"
X9cd,"{'56301', '31026'}","{2948, 7142, 2888, 32818, 40403, 5170, 1147, 2974}","{2948, 7142, 2888, 32818, 40403, 5170, 1147, 2974}"
X9ce,"{'13977', '23117'}","{29328, 29265, 29482, 29520}","{29328, 29265, 29482, 29520}"
X9cf,{'21871'},"{20104, 20986}","{11170, 20104, 20986, 27436, 27295}"
X9d0,"{'37053', '3646', '35541', '37056', '5480'}","{19101, 19093}","{18916, 19101, 19093}"
X9d1,{'37057'},"{18691, 18844}","{19081, 18691, 18844}"
X9d2,"{'24795', '25653', '13356', '11557'}","{23042, 35012, 22324, 22878}","{23042, 35012, 22324, 22878}"
X9d3,{'42874'},"{24841, 26134}","{24841, 26134}"
X9d4,"{'42821', '41066', '26964', '35044', '31936', '42329'}",{16796},"{15360, 14705, 15786, 16796, 15871}"
X9d5,{'54695'},"{15763, 15166, 15471}","{15763, 15166, 15471}"
X9d6,"{'39089', '13031', '7214'}","{18844, 19101}","{18844, 19101}"
X9d7,"{'59349', '59350'}","{15533, 7423}","{15533, 7423}"
X9d8,{'40108'},"{39700, 4061}","{39700, 4061}"
X9d9,{'35847'},"{35728, 35426, 35428, 35685, 35141}","{35728, 35426, 35428, 35685, 35141}"
X9db,{'51935'},"{14808, 14955}","{14808, 14955}"
X9dc,"{'54691', '54692'}","{16857, 15187, 15389}","{16857, 15187, 15389}"
X9df,{'29241'},"{19068, 19101}","{19068, 19101}"
X9e0,"{'40273', '41326'}",{10012},{10012}
X9e1,{'52734'},"{10963, 15755, 8549, 24166}","{10963, 15755, 8549, 24166}"
X9e2,"{'43741', '43742', '43743'}","{10306, 7492, 9669, 8169, 1833, 10835, 5564, 11388}","{10306, 7492, 9669, 8169, 1833, 10835, 5564, 11388}"
X9e3,"{'6581', '6577'}","{24547, 23564, 18653}","{24547, 23564, 18653}"
X9e4,{'49444'},"{9952, 7400, 3703}","{9952, 16807, 7400, 14441, 12875, 10091, 8206, 3703, 15643}"
X9e6,"{'53443', '15610', '50914'}","{15506, 14955, 16807}","{15506, 14955, 16807}"
X9e7,{'42536'},"{8736, 11307, 10600, 12093}","{8736, 10600, 11307, 9867, 12093}"
X9e9,{'6576'},"{34592, 24226, 17959, 3111, 6362, 10090, 18221, 17850, 93}","{34592, 24226, 17959, 3111, 6362, 10090, 18221, 17850, 93}"
X9ea,{'43477'},"{18641, 18417}","{18641, 18417}"
X9ec,{'6588'},{37063},{37063}
X9ee,{'32717'},"{11017, 10258}","{11017, 7482, 10258}"
X9f0,{'44666'},{12797},{12797}
X9f1,"{'18766', '18662', '14992', '724', '44796', '2590', '2914', '18658', '17066', '18765', '18767', '44792', '19117'}","{16459, 14660, 15837, 15278}","{34272, 14660, 16459, 15837, 15278, 40815}"
X9f2,{'18793'},"{29387, 29781, 29590}","{29387, 29781, 29590}"
X9f3,{'36478'},{32418},{32418}
X9f5,{'2252'},"{1570, 4739, 3131, 19338, 9275}","{1570, 4739, 3131, 19338, 9275}"
X9f7,"{'4873', '6068'}","{1697, 5668, 3910, 16070, 9480, 7079, 39726, 2673, 561, 3836}","{1697, 5668, 3910, 16070, 9480, 7079, 39726, 2673, 561, 3836}"
X9f8,{'6333'},{28662},{28662}
X9f9,{'59454'},"{8898, 8585, 7179, 14514, 24917}","{10539, 8898, 14514, 24917, 8585, 7179}"
X9fa,{'46876'},"{9702, 7982, 9223}","{9702, 7982, 9223}"
X9fb,{'39159'},{9832},"{9603, 11389, 9832, 11438, 12093, 9294, 10669}"
X9fc,{'45888'},"{16064, 11585, 10308, 35014}","{16064, 11585, 10308, 35014}"
X9fd,{'12213'},"{993, 8548, 16807, 7336, 2032, 12563, 1428, 1051}","{993, 8548, 16807, 7336, 2032, 12563, 1428, 1051}"
X9fe,{'33425'},"{13265, 10969, 7932, 19023}","{13265, 10969, 7482, 7932, 19023}"
X9ff,{'41054'},{11048},{11048}
Xa00,"{'8222', '8221'}","{34592, 3111, 6362, 14250, 93, 10090}","{34592, 3111, 6362, 14250, 93, 10090}"
Xa01,{'39156'},"{8736, 10308, 11307, 10258, 12093}","{8736, 10258, 10308, 11307, 9867, 12093}"
Xa02,{'41048'},{40731},{40731}
Xa03,{'32706'},{16960},{16960}
Xa04,"{'59717', '59718'}","{11291, 9995, 23699, 8647}","{11291, 9995, 23699, 8647}"
Xa05,{'41023'},"{10969, 34876, 14918, 9063}","{10969, 34876, 14918, 9063}"
Xa08,"{'4014', '48043'}",{10628},"{9832, 10628, 7982}"
Xa09,{'39161'},"{10628, 9832, 13265, 11964, 14495}","{13265, 10417, 10628, 9832, 11964, 14495}"
Xa0a,{'41029'},"{11096, 15385, 26162}","{11096, 15385, 26162}"
Xa0c,{'50600'},"{11425, 35674, 10667, 11478}","{11425, 35674, 10667, 11478}"
Xa0e,"{'28858', '28852', '28848', '28856', '28850'}","{2798, 155, 4974}","{2798, 155, 4974}"
Xa0f,{'21019'},{24282},{24282}
